Date,variable,concentration_linear,daily_flux_linear,concentration_logqc,daily_flux_logqc,concentration_sensor,daily_flux_sensor,concentration_qc,daily_flux_qc
11/3/20,SPM,2.89,12094.29,3.79,15862.32,74.19,12934.79,4.15,17360.68
11/3/20,DOC,6.69,27973.35,6.42,26843.11,166.31,28992.99,6.72,28123.09
11/4/20,SPM,2.88,9634.39,3.39,11341.82,72.90,10157.11,3.55,11877.93
11/4/20,DOC,6.67,22308.91,6.63,22185.86,164.41,22907.88,6.38,21346.74
11/5/20,SPM,2.87,8157.53,1.83,5195.15,77.99,9231.30,3.19,9073.88
11/5/20,DOC,6.66,18910.61,6.07,17248.39,161.49,19113.95,6.18,17558.96
11/6/20,SPM,2.86,7026.31,1.19,2916.41,86.07,8803.60,2.92,7168.00
11/6/20,DOC,6.64,16306.81,5.49,13486.06,162.19,16589.63,6.03,14792.95
11/7/20,SPM,2.85,6339.46,2.00,4445.49,88.12,8158.68,2.75,6121.19
11/7/20,DOC,6.63,14729.65,5.52,12257.75,162.43,15039.38,5.93,13183.13
11/8/20,SPM,2.84,4986.50,1.93,3380.75,88.22,6446.14,2.42,4246.80
11/8/20,DOC,6.61,11599.43,6.12,10734.01,162.99,11909.49,5.74,10073.66
11/9/20,SPM,2.83,3075.45,1.62,1755.04,89.80,4060.40,1.95,2112.26
11/9/20,DOC,6.60,7162.30,6.33,6870.24,163.83,7407.81,5.48,5941.94
11/10/20,SPM,2.82,2328.77,1.83,1506.35,93.70,3219.01,1.76,1451.97
11/10/20,DOC,6.59,5429.72,5.41,4461.60,162.31,5575.67,5.37,4427.90
11/11/20,SPM,2.82,2225.70,1.74,1377.93,100.44,3308.69,1.74,1373.32
11/11/20,DOC,6.57,5195.48,5.57,4405.02,161.91,5333.72,5.36,4235.32
11/12/20,SPM,2.81,2274.22,1.84,1490.41,102.63,3466.24,1.75,1419.47
11/12/20,DOC,6.56,5315.00,5.43,4401.34,160.37,5416.13,5.37,4348.71
11/13/20,SPM,2.80,3308.85,0.96,1141.88,102.03,5030.69,2.02,2385.74
11/13/20,DOC,6.54,7742.18,5.75,6803.01,157.21,7750.95,5.51,6525.79
11/14/20,SPM,2.79,5565.15,2.08,4152.70,107.36,8933.10,2.59,5181.11
11/14/20,DOC,6.53,13037.09,5.54,11060.82,159.00,13229.74,5.84,11666.17
11/15/20,SPM,2.78,8539.41,2.22,6838.17,66.70,8544.98,3.36,10332.36
11/15/20,DOC,6.51,20028.66,4.89,15022.71,155.03,19859.85,6.28,19294.13
11/16/20,SPM,2.77,17658.94,7.12,45406.45,51.72,13749.08,5.71,36428.06
11/16/20,DOC,6.50,41467.90,7.81,49807.96,156.70,41655.11,7.60,48513.41
11/17/20,SPM,2.76,15151.70,4.69,25762.71,48.59,11119.62,5.08,27899.23
11/17/20,DOC,6.49,35623.37,7.21,39577.77,162.21,37123.28,7.25,39808.48
11/18/20,SPM,2.75,11862.72,4.45,19198.65,46.74,8403.31,4.24,18306.16
11/18/20,DOC,6.47,27924.62,6.51,28072.07,163.40,29379.29,6.77,29231.03
11/19/20,SPM,2.74,10155.45,3.84,14228.09,45.87,7084.47,3.81,14122.61
11/19/20,DOC,6.46,23935.04,6.14,22761.01,164.47,25402.34,6.53,24203.54
11/20/20,SPM,2.73,8743.00,2.77,8868.62,45.09,6015.80,3.45,11051.94
11/20/20,DOC,6.44,20631.51,6.92,22174.18,166.83,22259.05,6.33,20259.58
11/21/20,SPM,2.72,7791.76,1.87,5343.10,44.67,5329.62,3.21,9194.51
11/21/20,DOC,6.43,18409.60,5.94,17006.58,162.73,19416.72,6.19,17728.09
11/22/20,SPM,2.71,7102.17,1.46,3825.20,44.44,4850.66,3.04,7954.92
11/22/20,DOC,6.41,16801.24,6.37,16697.44,161.13,17585.90,6.09,15957.93
11/23/20,SPM,2.70,6194.11,1.95,4475.27,44.07,4209.48,2.80,6429.28
11/23/20,DOC,6.40,14671.47,5.57,12759.40,159.56,15240.54,5.96,13664.81
11/24/20,SPM,2.69,5694.70,2.08,4398.60,43.86,3865.08,2.68,5664.83
11/24/20,DOC,6.39,13505.58,5.44,11501.46,159.02,14013.23,5.89,12456.15
11/25/20,SPM,2.68,5161.83,2.03,3914.49,43.71,3504.10,2.54,4891.36
11/25/20,DOC,6.37,12257.35,5.70,10965.94,156.20,12520.33,5.81,11182.38
11/26/20,SPM,2.67,4799.46,1.95,3507.86,43.93,3285.41,2.45,4399.73
11/26/20,DOC,6.36,11411.40,6.01,10791.94,158.46,11852.00,5.76,10341.08
11/27/20,SPM,2.66,4102.73,3.09,4764.91,43.72,2805.42,2.27,3495.04
11/27/20,DOC,6.34,9767.35,5.85,9002.55,158.28,10155.76,5.66,8713.17
11/28/20,SPM,2.65,3619.96,1.61,2200.66,43.58,2475.86,2.14,2923.78
11/28/20,DOC,6.33,8629.16,4.57,6228.47,158.86,9025.27,5.59,7618.50
11/29/20,SPM,2.65,2564.70,1.43,1381.61,43.59,1760.85,1.86,1807.29
11/29/20,DOC,6.31,6121.59,5.57,5403.70,158.58,6405.82,5.43,5263.24
11/30/20,SPM,2.64,1548.55,1.47,865.53,43.77,1071.42,1.59,935.60
11/30/20,DOC,6.30,3701.01,5.08,2985.53,158.91,3889.62,5.28,3099.04
12/1/20,SPM,2.63,1384.33,2.28,1199.56,43.95,965.20,1.55,816.75
12/1/20,DOC,6.29,3312.87,5.07,2671.47,158.50,3480.74,5.25,2767.53
12/2/20,SPM,2.62,1503.44,1.04,596.70,44.43,1063.55,1.58,909.58
12/2/20,DOC,6.27,3602.67,5.87,3370.87,156.98,3757.45,5.27,3027.43
12/3/20,SPM,2.61,2665.86,1.48,1514.72,46.01,1960.03,1.90,1944.13
12/3/20,DOC,6.26,6396.67,5.60,5724.88,156.16,6651.58,5.45,5571.69
12/4/20,SPM,2.60,8943.44,3.88,13366.44,54.94,7878.81,3.62,12466.45
12/4/20,DOC,6.24,21488.25,6.45,22193.66,150.51,21585.53,6.42,22108.81
12/5/20,SPM,2.59,8179.80,2.60,8218.82,51.15,6734.51,3.42,10809.17
12/5/20,DOC,6.23,19679.91,7.02,22170.57,152.10,20024.26,6.31,19935.85
12/6/20,SPM,2.58,7943.66,2.23,6877.22,49.89,6401.28,3.36,10360.36
12/6/20,DOC,6.21,19137.64,4.86,14979.78,156.13,20034.16,6.28,19332.03
12/7/20,SPM,2.57,9779.81,2.57,9779.81,50.66,8031.85,3.88,14765.11
12/7/20,DOC,6.20,23593.31,6.20,23593.31,154.21,24450.41,6.57,24998.38
12/8/20,SPM,2.56,19863.99,8.73,67811.01,58.49,18934.90,6.70,52037.21
12/8/20,DOC,6.19,48074.40,8.50,66009.65,151.62,49083.51,8.16,63421.65
12/9/20,SPM,2.54,20957.79,9.28,76432.36,61.43,21089.84,7.03,57945.18
12/9/20,DOC,6.18,50885.23,8.71,71796.78,157.37,54028.29,8.35,68822.01
12/10/20,SPM,2.53,17709.75,7.83,54834.50,59.43,17330.94,6.15,43049.43
12/10/20,DOC,6.16,43138.77,8.12,56863.47,161.09,46981.23,7.85,54969.53
12/11/20,SPM,2.52,18522.05,8.25,60721.23,58.68,17992.74,6.41,47142.54
12/11/20,DOC,6.15,45265.12,8.30,61084.48,160.95,49351.06,8.00,58858.00
12/12/20,SPM,2.50,15740.66,7.01,44074.43,58.63,15358.06,5.64,35484.96
12/12/20,DOC,6.14,38594.64,7.76,48777.43,160.25,41978.07,7.57,47574.64
12/13/20,SPM,2.49,14023.55,5.19,29210.89,59.14,13876.95,5.18,29156.52
12/13/20,DOC,6.13,34498.64,7.32,41198.46,163.18,38285.31,7.30,41125.25
12/14/20,SPM,2.48,15132.20,6.80,41567.87,65.40,16645.26,5.52,33704.42
12/14/20,DOC,6.11,37350.54,7.66,46812.64,156.23,39764.89,7.50,45787.53
12/15/20,SPM,2.46,24692.20,9.50,95205.99,61.37,25625.16,8.30,83169.33
12/15/20,DOC,6.10,61152.72,8.80,88190.81,154.13,64361.39,9.07,90884.91
12/16/20,SPM,2.45,17698.16,8.09,58442.21,51.25,15421.13,6.31,45561.26
12/16/20,DOC,6.09,43980.10,8.23,59465.46,159.21,47907.09,7.94,57364.11
12/17/20,SPM,2.44,13956.41,5.55,31785.42,49.54,11818.78,5.25,30035.50
12/17/20,DOC,6.08,34800.47,7.39,42325.41,156.27,37282.88,7.34,42038.21
12/18/20,SPM,2.42,13894.86,5.57,31952.21,48.20,11512.06,5.25,30090.88
12/18/20,DOC,6.07,34766.39,7.40,42396.24,159.27,38039.61,7.34,42095.53
12/19/20,SPM,2.41,11758.38,2.90,14145.69,47.22,9596.58,4.64,22641.02
12/19/20,DOC,6.05,29522.85,6.70,32678.68,158.06,32121.04,7.00,34142.74
12/20/20,SPM,2.40,11073.29,6.01,27754.17,47.51,9141.91,4.46,20590.29
12/20/20,DOC,6.04,27900.01,6.70,30944.50,157.22,30255.54,6.90,31850.80
12/21/20,SPM,2.38,10925.62,6.08,27852.62,46.55,8888.74,4.43,20310.69
12/21/20,DOC,6.03,27624.98,6.68,30631.59,159.56,30465.21,6.88,31534.11
12/22/20,SPM,2.37,11066.94,5.22,24356.85,46.92,9125.16,4.49,20971.35
12/22/20,DOC,6.02,28081.72,6.70,31272.83,159.18,30957.49,6.92,32280.71
12/23/20,SPM,2.36,10630.84,5.59,25200.57,45.90,8623.30,4.38,19749.62
12/23/20,DOC,6.00,27071.69,6.64,29921.19,161.12,30270.11,6.85,30895.38
12/24/20,SPM,2.34,8803.31,3.15,11834.07,45.19,7070.05,3.84,14434.52
12/24/20,DOC,5.99,22498.71,6.17,23166.29,159.30,24923.67,6.55,24590.57
12/25/20,SPM,2.33,7526.70,2.88,9292.29,44.62,6002.51,3.47,11203.74
12/25/20,DOC,5.98,19305.99,6.87,22176.40,157.97,21251.22,6.34,20461.01
12/26/20,SPM,2.32,6588.85,1.83,5207.05,44.40,5259.13,3.20,9083.65
12/26/20,DOC,5.97,16962.32,6.06,17228.55,158.56,18779.32,6.18,17572.68
12/27/20,SPM,2.30,10145.15,4.93,21720.80,52.67,9659.84,4.30,18946.66
12/27/20,DOC,5.96,26214.07,6.56,28896.49,150.33,27571.83,6.81,29973.42
12/28/20,SPM,2.29,24989.72,9.50,103604.50,58.55,26605.53,8.93,97359.52
12/28/20,DOC,5.94,64811.23,8.80,95970.48,163.88,74468.73,9.42,102779.00
12/29/20,SPM,2.28,26210.48,9.50,109298.38,58.56,28071.53,9.35,107611.98
12/29/20,DOC,5.93,68232.25,8.80,101244.82,181.97,87231.10,9.67,111200.28
12/30/20,SPM,2.26,16306.51,8.07,58076.05,52.24,15670.88,6.29,45306.82
12/30/20,DOC,5.92,42610.27,8.22,59203.60,151.11,45330.70,7.93,57122.78
12/31/20,SPM,2.25,12584.02,5.03,28123.21,48.65,11328.11,5.15,28770.52
12/31/20,DOC,5.91,33008.38,7.28,40701.99,150.35,35012.69,7.29,40722.37
1/1/21,SPM,2.24,10097.74,5.60,25281.19,46.86,8808.99,4.38,19767.27
1/1/21,DOC,5.89,26588.50,6.64,29943.61,150.51,28290.21,6.85,30915.54
1/2/21,SPM,2.23,8438.44,2.71,10269.00,45.63,7210.47,3.87,14679.71
1/2/21,DOC,5.88,22305.42,6.19,23483.25,150.25,23742.32,6.56,24893.27
1/3/21,SPM,2.21,7165.12,2.92,9470.21,45.00,6073.79,3.48,11266.08
1/3/21,DOC,5.87,19013.56,6.85,22177.30,148.36,20025.07,6.34,20543.51
1/4/21,SPM,2.20,6222.84,1.81,5130.34,44.79,5282.14,3.19,9020.52
1/4/21,DOC,5.86,16578.06,6.13,17357.58,146.20,17241.85,6.18,17483.94
1/5/21,SPM,2.19,5464.81,1.26,3151.36,44.23,4608.20,2.95,7383.71
1/5/21,DOC,5.84,14616.38,5.73,14334.49,145.70,15181.41,6.04,15115.85
1/6/21,SPM,2.17,4784.22,2.01,4437.09,44.99,4129.19,2.74,6036.92
1/6/21,DOC,5.83,12847.23,5.50,12119.31,142.95,13119.49,5.92,13050.13
1/7/21,SPM,2.16,4200.56,2.05,3985.63,43.25,3506.43,2.56,4977.75
1/7/21,DOC,5.82,11325.38,5.65,10994.78,158.02,12811.78,5.82,11327.51
1/8/21,SPM,2.15,2961.24,1.52,2104.51,44.07,2534.18,2.16,2975.90
1/8/21,DOC,5.81,8016.43,4.46,6151.65,184.96,10636.65,5.59,7720.94
1/9/21,SPM,2.13,2054.81,1.44,1386.04,45.68,1834.05,1.86,1792.51
1/9/21,DOC,5.80,5585.44,5.57,5365.52,148.47,5961.78,5.43,5229.52
1/10/21,SPM,2.12,1485.85,1.33,933.81,43.90,1282.76,1.67,1173.46
1/10/21,DOC,5.78,4055.58,6.28,4405.00,134.85,3940.03,5.32,3731.18
1/11/21,SPM,2.11,1216.87,1.14,658.74,42.58,1025.31,1.59,916.42
1/11/21,DOC,5.77,3335.24,5.65,3263.78,142.99,3442.96,5.27,3046.31
1/12/21,SPM,2.09,1085.78,2.81,1459.45,43.99,951.08,1.54,801.12
1/12/21,DOC,5.76,2988.45,5.15,2673.92,136.82,2958.07,5.25,2723.06
1/13/21,SPM,2.08,1004.04,1.44,697.65,43.57,876.74,1.52,733.18
1/13/21,DOC,5.75,2775.20,5.51,2659.51,129.98,2615.30,5.23,2527.15
1/14/21,SPM,2.07,904.89,1.29,562.97,43.22,788.80,1.49,651.05
1/14/21,DOC,5.73,2511.85,5.06,2216.36,132.85,2424.48,5.22,2284.31
1/15/21,SPM,2.05,759.47,1.08,399.85,43.34,668.08,1.44,532.06
1/15/21,DOC,5.72,2117.28,5.35,1979.85,138.38,2133.31,5.19,1919.48
1/16/21,SPM,2.04,694.63,1.89,644.99,44.79,635.71,1.42,482.68
1/16/21,DOC,5.71,1944.92,4.82,1642.28,140.05,1987.62,5.18,1762.99
1/17/21,SPM,2.03,692.50,1.87,638.36,47.42,675.25,1.42,484.64
1/17/21,DOC,5.70,1947.48,4.79,1636.56,139.50,1986.56,5.18,1769.26
1/18/21,SPM,2.01,712.06,1.90,672.19,48.46,714.23,1.43,504.62
1/18/21,DOC,5.69,2011.34,4.52,1597.93,138.11,2035.77,5.18,1832.92
1/19/21,SPM,2.00,710.15,1.75,620.44,48.78,721.80,1.43,506.97
1/19/21,DOC,5.67,2014.93,4.64,1648.25,130.84,1936.12,5.18,1840.35
1/20/21,SPM,1.99,726.24,1.39,507.35,45.46,692.60,1.43,524.64
1/20/21,DOC,5.66,2069.86,6.06,2214.56,120.96,1842.74,5.19,1896.14
1/21/21,SPM,1.97,1124.03,0.91,519.52,45.73,1085.48,1.58,900.10
1/21/21,DOC,5.65,3218.15,6.19,3526.75,126.26,2997.06,5.27,3001.20
1/22/21,SPM,1.96,5114.86,1.44,3767.80,60.77,6608.41,3.03,7908.66
1/22/21,DOC,5.64,14711.27,6.32,16499.83,117.35,12761.52,6.09,15890.40
1/23/21,SPM,1.95,6768.48,4.07,14160.46,49.23,7132.02,3.65,12680.62
1/23/21,DOC,5.62,19557.48,6.38,22196.41,122.06,17684.58,6.44,22383.70
1/24/21,SPM,1.93,6014.15,2.38,7392.76,46.99,6090.92,3.39,10534.64
1/24/21,DOC,5.61,17459.00,6.05,18829.46,124.15,16091.76,6.29,19567.34
1/25/21,SPM,1.92,4495.64,1.92,4495.64,44.80,4371.07,2.84,6648.55
1/25/21,DOC,5.60,13112.30,5.60,13112.30,127.63,12451.67,5.98,14003.47
1/26/21,SPM,1.87,3233.65,1.91,3312.37,44.52,3211.18,2.41,4164.68
1/26/21,DOC,5.58,9657.67,6.18,10702.07,132.14,9531.44,5.74,9928.84
1/27/21,SPM,1.82,2626.42,3.19,4614.67,44.90,2705.87,2.20,3187.00
1/27/21,DOC,5.56,8038.36,6.96,10064.94,130.40,7859.22,5.62,8130.33
1/28/21,SPM,1.76,2253.43,2.19,2794.00,46.54,2477.63,2.08,2661.99
1/28/21,DOC,5.54,7073.34,5.21,6655.48,131.98,7026.53,5.55,7095.28
1/29/21,SPM,1.71,1932.42,1.47,1662.80,43.79,2060.01,1.98,2233.02
1/29/21,DOC,5.51,6226.32,6.06,6837.82,131.03,6164.68,5.49,6202.41
1/30/21,SPM,1.66,1451.95,1.67,1459.26,43.21,1575.38,1.80,1572.49
1/30/21,DOC,5.49,4806.49,5.47,4786.98,132.96,4847.68,5.39,4717.31
1/31/21,SPM,1.61,925.86,1.09,625.50,43.58,1046.17,1.58,912.83
1/31/21,DOC,5.47,3152.03,5.76,3319.41,134.71,3233.65,5.27,3036.41
2/1/21,SPM,1.56,822.72,2.16,1142.79,43.39,956.47,1.55,820.67
2/1/21,DOC,5.45,2883.49,5.05,2670.87,135.49,2986.92,5.25,2778.64
2/2/21,SPM,1.50,761.87,2.41,1220.45,43.18,912.12,1.54,778.36
2/2/21,DOC,5.43,2752.01,5.36,2715.44,139.02,2936.58,5.24,2657.90
2/3/21,SPM,1.45,695.54,1.70,815.45,43.70,872.93,1.52,726.76
2/3/21,DOC,5.41,2592.44,5.31,2546.71,136.39,2724.69,5.23,2508.41
2/4/21,SPM,1.40,610.91,1.23,539.30,43.77,796.67,1.49,648.89
2/4/21,DOC,5.39,2352.52,5.03,2199.18,132.95,2419.70,5.21,2277.83
2/5/21,SPM,1.35,536.27,0.74,295.21,43.53,722.41,1.46,580.76
2/5/21,DOC,5.36,2136.53,4.85,1931.08,133.25,2211.37,5.20,2070.79
2/6/21,SPM,1.29,493.77,0.92,349.45,43.62,693.45,1.45,551.73
2/6/21,DOC,5.34,2038.30,5.11,1949.77,131.24,2086.23,5.19,1980.93
2/7/21,SPM,1.24,456.85,1.22,450.53,43.63,668.57,1.44,528.33
2/7/21,DOC,5.32,1957.20,5.69,2094.21,132.97,2037.69,5.19,1907.75
2/8/21,SPM,1.19,425.44,1.19,425.44,44.13,657.38,1.43,510.94
2/8/21,DOC,5.30,1894.80,5.30,1894.80,132.04,1966.87,5.18,1852.92
2/9/21,SPM,1.25,435.53,1.85,646.22,43.92,639.27,1.42,497.26
2/9/21,DOC,5.28,1844.95,4.61,1609.51,133.63,1945.19,5.18,1809.53
2/10/21,SPM,1.30,439.70,1.97,663.70,44.08,619.56,1.41,477.31
2/10/21,DOC,5.26,1775.17,4.92,1658.22,133.22,1872.70,5.17,1745.77
2/11/21,SPM,1.36,439.93,1.83,591.06,43.86,591.13,1.40,454.48
2/11/21,DOC,5.24,1695.96,5.31,1718.36,134.36,1810.95,5.17,1672.12
2/12/21,SPM,1.42,439.46,3.68,1140.14,43.84,566.62,1.40,432.91
2/12/21,DOC,5.22,1620.47,5.21,1617.73,134.98,1744.68,5.16,1601.86
2/13/21,SPM,1.47,440.80,1.54,460.76,43.91,547.40,1.39,415.18
2/13/21,DOC,5.20,1557.19,6.26,1872.63,135.61,1690.56,5.16,1543.61
2/14/21,SPM,1.53,451.52,1.59,468.78,44.22,543.68,1.38,408.67
2/14/21,DOC,5.19,1530.35,5.63,1662.66,137.18,1686.84,5.16,1522.10
2/15/21,SPM,1.59,475.69,1.53,459.56,44.13,551.28,1.39,416.17
2/15/21,DOC,5.17,1549.00,6.36,1906.56,140.69,1757.47,5.16,1546.89
2/16/21,SPM,1.64,498.99,1.77,536.63,44.28,560.20,1.39,422.33
2/16/21,DOC,5.15,1563.05,5.80,1762.15,141.89,1795.19,5.16,1567.17
2/17/21,SPM,1.70,533.97,1.91,599.61,44.33,580.22,1.40,439.21
2/17/21,DOC,5.13,1610.89,5.40,1696.05,141.94,1857.69,5.17,1622.46
2/18/21,SPM,1.76,567.24,1.78,576.27,44.12,593.68,1.40,453.54
2/18/21,DOC,5.11,1649.90,5.33,1719.96,142.61,1918.80,5.17,1669.08
2/19/21,SPM,1.81,682.17,0.98,369.14,44.26,693.80,1.44,542.64
2/19/21,DOC,5.09,1915.02,5.20,1955.89,143.41,2247.93,5.19,1952.60
2/20/21,SPM,1.87,816.32,1.22,534.04,45.36,825.01,1.49,648.40
2/20/21,DOC,5.07,2213.85,5.03,2195.28,141.85,2580.08,5.21,2276.35
2/21/21,SPM,1.93,975.26,2.34,1185.35,46.68,984.47,1.53,776.92
2/21/21,DOC,5.05,2557.46,5.37,2719.56,140.21,2957.30,5.24,2653.76
2/22/21,SPM,1.98,1150.63,1.21,702.89,47.15,1139.69,1.59,920.94
2/22/21,DOC,5.03,2920.08,5.51,3195.39,138.62,3350.72,5.27,3058.75
2/23/21,SPM,2.04,1360.70,1.18,785.85,48.00,1333.92,1.65,1100.01
2/23/21,DOC,5.01,3344.57,6.10,4070.12,138.46,3848.22,5.31,3540.01
2/24/21,SPM,2.10,1551.22,1.51,1118.11,47.70,1470.57,1.70,1258.45
2/24/21,DOC,5.00,3695.74,5.97,4414.83,138.64,4273.81,5.34,3948.29
2/25/21,SPM,2.15,2216.67,1.51,1555.89,53.48,2293.79,1.91,1962.87
2/25/21,DOC,4.98,5122.56,5.60,5764.72,132.25,5672.67,5.45,5613.41
2/26/21,SPM,2.21,3073.66,1.66,2303.72,52.23,3026.99,2.16,3009.22
2/26/21,DOC,4.96,6894.37,4.76,6619.56,131.77,7636.25,5.60,7786.12
2/27/21,SPM,2.27,3516.46,2.39,3704.79,49.89,3224.94,2.28,3533.75
2/27/21,DOC,4.94,7660.85,6.21,9638.72,134.00,8661.59,5.66,8785.29
2/28/21,SPM,2.32,3056.02,1.91,2511.57,47.84,2622.21,2.11,2775.47
2/28/21,DOC,4.92,6470.33,4.91,6461.35,136.51,7481.81,5.57,7323.93
3/1/21,SPM,2.38,2770.13,2.38,2770.13,47.34,2295.70,2.00,2330.63
3/1/21,DOC,4.90,5703.21,4.90,5703.21,137.30,6658.56,5.51,6409.83
3/2/21,SPM,2.36,2487.72,1.66,1751.41,46.78,2058.98,1.93,2034.47
3/2/21,DOC,4.89,5161.47,5.60,5915.59,139.53,6141.34,5.46,5771.77
3/3/21,SPM,2.33,2234.61,1.45,1389.60,46.39,1853.74,1.86,1780.75
3/3/21,DOC,4.87,4672.75,5.56,5335.07,139.28,5565.80,5.42,5202.63
3/4/21,SPM,2.31,2002.76,1.69,1464.78,46.27,1675.08,1.79,1557.60
3/4/21,DOC,4.86,4221.29,5.46,4747.12,140.72,5094.53,5.39,4681.91
3/5/21,SPM,2.28,1792.53,1.72,1353.84,45.53,1491.42,1.73,1363.18
3/5/21,DOC,4.84,3808.70,5.60,4405.85,141.32,4629.29,5.36,4210.27
3/6/21,SPM,2.26,1614.62,1.41,1008.57,45.38,1353.75,1.68,1205.78
3/6/21,DOC,4.83,3458.77,6.17,4419.68,140.67,4196.63,5.33,3814.23
3/7/21,SPM,2.23,1476.08,1.21,798.08,45.22,1247.06,1.65,1089.22
3/7/21,DOC,4.82,3188.25,6.13,4055.44,142.68,3935.03,5.31,3511.66
3/8/21,SPM,2.21,1362.36,1.48,916.98,45.01,1158.67,1.61,997.35
3/8/21,DOC,4.80,2967.40,6.35,3925.71,142.14,3659.33,5.29,3266.90
3/9/21,SPM,2.18,1262.24,1.17,680.28,44.65,1077.15,1.59,918.66
3/9/21,DOC,4.79,2772.80,5.58,3229.69,142.85,3446.26,5.27,3052.47
3/10/21,SPM,2.16,1187.64,1.19,654.47,44.58,1023.61,1.57,863.47
3/10/21,DOC,4.78,2631.56,5.78,3186.63,142.75,3278.04,5.26,2899.22
3/11/21,SPM,2.13,2662.29,2.42,3029.79,50.50,2630.21,2.06,2579.19
3/11/21,DOC,4.76,5950.93,5.45,6806.95,135.38,7050.57,5.54,6926.56
3/12/21,SPM,2.11,3956.42,2.01,3772.83,59.94,4693.93,2.51,4719.67
3/12/21,DOC,4.75,8922.56,5.80,10907.15,128.75,10082.71,5.79,10891.61
3/13/21,SPM,2.08,3556.04,1.90,3247.24,56.48,4023.04,2.39,4086.56
3/13/21,DOC,4.73,8092.27,6.24,10671.13,131.40,9360.18,5.73,9790.28
3/14/21,SPM,2.06,3464.72,1.88,3176.44,53.95,3789.74,2.37,4001.73
3/14/21,DOC,4.72,7956.97,6.31,10636.88,133.74,9395.56,5.72,9638.89
3/15/21,SPM,2.03,3463.43,1.90,3236.70,52.21,3711.80,2.39,4073.92
3/15/21,DOC,4.71,8028.26,6.25,10666.07,133.80,9511.46,5.73,9767.77
3/16/21,SPM,2.01,3238.01,1.84,2967.17,49.98,3363.48,2.32,3751.61
3/16/21,DOC,4.69,7576.90,6.52,10531.69,136.12,9159.84,5.69,9186.70
3/17/21,SPM,1.98,2828.90,3.21,4585.59,49.18,2927.74,2.19,3129.85
3/17/21,DOC,4.68,6683.32,7.20,10288.99,137.04,8158.01,5.61,8020.34
3/18/21,SPM,1.96,2337.66,1.18,1406.24,47.98,2390.60,2.03,2421.37
3/18/21,DOC,4.66,5576.77,5.70,6810.95,138.18,6884.29,5.52,6600.32
3/19/21,SPM,1.93,2020.52,1.60,1672.69,47.22,2059.69,1.92,2009.22
3/19/21,DOC,4.65,4868.09,5.60,5862.64,139.54,6086.93,5.46,5716.12
3/20/21,SPM,1.91,1826.79,1.45,1389.69,46.57,1860.90,1.86,1780.46
3/20/21,DOC,4.64,4445.78,5.56,5334.33,139.37,5568.49,5.42,5201.97
3/21/21,SPM,1.88,1741.91,1.53,1415.41,46.36,1789.78,1.83,1698.97
3/21/21,DOC,4.62,4282.70,5.53,5121.89,140.08,5408.05,5.41,5014.15
3/22/21,SPM,1.86,1718.31,1.53,1415.60,45.83,1768.75,1.83,1698.39
3/22/21,DOC,4.61,4268.76,5.53,5120.37,139.91,5400.19,5.41,5012.80
3/23/21,SPM,1.83,1755.11,1.45,1389.59,45.59,1822.02,1.86,1780.79
3/23/21,DOC,4.59,4406.42,5.56,5335.18,139.70,5582.67,5.42,5202.73
3/24/21,SPM,1.81,1828.65,1.44,1462.71,45.98,1941.02,1.90,1920.02
3/24/21,DOC,4.58,4640.58,5.60,5673.39,138.41,5842.76,5.45,5517.83
3/25/21,SPM,1.78,2137.44,1.27,1530.09,45.56,2279.77,2.03,2435.98
3/25/21,DOC,4.57,5483.70,5.67,6814.17,139.35,6971.98,5.52,6630.79
3/26/21,SPM,1.76,2216.24,2.31,2917.51,45.08,2372.20,2.07,2617.42
3/26/21,DOC,4.55,5749.31,5.33,6735.93,139.47,7338.62,5.55,7004.65
3/27/21,SPM,1.73,3191.63,1.99,3663.26,46.02,3537.59,2.49,4587.19
3/27/21,DOC,4.54,8373.68,5.89,10860.38,139.03,10687.49,5.78,10665.06
3/28/21,SPM,1.71,3518.75,2.12,4374.98,43.62,3750.97,2.64,5452.64
3/28/21,DOC,4.53,9338.62,5.40,11145.25,135.00,11608.76,5.87,12112.22
3/29/21,SPM,1.68,3047.93,1.97,3567.43,44.99,3401.24,2.46,4471.53
3/29/21,DOC,4.51,8184.26,5.96,10818.48,140.21,10599.27,5.77,10465.65
3/30/21,SPM,1.66,3426.96,2.11,4378.68,45.74,3946.01,2.65,5480.98
3/30/21,DOC,4.50,9312.27,5.41,11192.06,138.32,11934.09,5.87,12158.38
3/31/21,SPM,1.63,4032.95,1.22,3014.06,45.26,4666.02,2.93,7258.84
3/31/21,DOC,4.48,11092.68,5.59,13840.38,141.20,14556.70,6.03,14929.26
4/1/21,SPM,1.61,3927.99,1.18,2879.63,44.97,4586.21,2.91,7133.33
4/1/21,DOC,4.47,10938.28,5.46,13351.96,142.28,14508.59,6.02,14740.79
4/2/21,SPM,1.58,3598.16,1.96,4468.93,44.50,4222.83,2.79,6362.48
4/2/21,DOC,4.46,10146.70,5.56,12651.21,142.46,13517.40,5.95,13560.95
4/3/21,SPM,1.56,3225.93,2.11,4380.44,46.94,4057.83,2.65,5496.98
4/3/21,DOC,4.44,9214.48,5.41,11219.11,141.54,12234.46,5.87,12184.42
4/4/21,SPM,1.53,2889.75,2.01,3802.08,49.14,3867.05,2.52,4755.09
