station_name,datetime,CDOM_µg_L_corr_2022,Conductivity_mS_m,pH,Temp_C,Turbidity_NTU
Lundevannet,2015-05-20T23:44:00Z,65.35710461,2.995,6.61,11.91,2.4
Lundevannet,2015-05-21T00:44:00Z,65.50912269,3.025,6.62,11.88,2.38
Lundevannet,2015-05-21T01:44:00Z,65.66015179,2.995,6.62,11.77,2.33
Lundevannet,2015-05-21T02:44:00Z,65.20956278,2.979,6.62,11.72,2.19
Lundevannet,2015-05-21T03:44:00Z,65.84144084,2.94,6.61,11.74,2.1
Lundevannet,2015-05-21T04:44:00Z,65.94156563,2.94,6.61,11.78,2.13
Lundevannet,2015-05-21T05:44:00Z,65.74595866,2.925,6.61,11.87,2.14
Lundevannet,2015-05-21T06:44:00Z,65.87827248,2.925,6.62,11.88,2.23
Lundevannet,2015-05-21T07:44:00Z,65.43163061,2.925,6.63,12.28,2.14
Lundevannet,2015-05-21T08:44:00Z,65.33380218,2.925,6.64,12.33,2.22
Lundevannet,2015-05-21T09:44:00Z,65.11237543,2.925,6.64,12.41,2.29
Lundevannet,2015-05-21T10:44:00Z,64.71577157,2.94,6.77,12.85,2.29
Lundevannet,2015-05-21T11:44:00Z,64.4896311,2.925,6.78,13.05,2.5
Lundevannet,2015-05-21T12:44:00Z,64.58477866,2.94,6.76,12.98,2.4
Lundevannet,2015-05-21T13:44:00Z,64.4930534,2.956,6.78,12.98,2.4
Lundevannet,2015-05-21T14:44:00Z,64.08854357,2.948,6.77,12.95,2.55
Lundevannet,2015-05-21T15:44:00Z,64.52410116,2.971,6.75,12.94,2.45
Lundevannet,2015-05-21T16:44:00Z,64.45386948,2.956,6.74,12.86,2.38
Lundevannet,2015-05-21T17:44:00Z,64.85376015,2.971,6.74,12.71,2.38
Lundevannet,2015-05-21T18:44:00Z,64.88455388,2.971,6.71,12.63,2.36
Lundevannet,2015-05-21T19:44:00Z,64.86203705,2.948,6.72,12.58,2.36
Lundevannet,2015-05-21T20:44:00Z,65.10477516,2.94,6.72,12.5,2.32
Lundevannet,2015-05-21T21:44:00Z,65.10231615,2.925,6.7,12.37,2.29
Lundevannet,2015-05-21T22:44:00Z,65.34369943,2.948,6.7,12.29,2.23
Lundevannet,2015-05-21T23:44:00Z,65.23047107,2.94,6.7,12.24,2.2
Lundevannet,2015-05-22T00:44:00Z,65.05463286,2.917,6.71,12.26,2.16
Lundevannet,2015-05-22T01:44:00Z,65.20532564,2.909,6.7,12.22,2.13
Lundevannet,2015-05-22T02:44:00Z,65.40617371,2.917,6.72,12.22,1.99
Lundevannet,2015-05-22T03:44:00Z,65.45638572,2.894,6.72,12.22,1.96
Lundevannet,2015-05-22T04:44:00Z,65.63975818,2.878,6.74,12.23,1.92
Lundevannet,2015-05-22T05:44:00Z,65.87608852,2.878,6.75,12.25,1.91
Lundevannet,2015-05-22T06:44:00Z,65.31579207,2.878,6.76,12.22,2.01
Lundevannet,2015-05-22T07:44:00Z,65.58539569,2.855,6.75,12.33,1.91
Lundevannet,2015-05-22T08:44:00Z,65.62342167,2.886,6.77,12.36,1.95
Lundevannet,2015-05-22T09:44:00Z,65.42013339,2.947,6.39,12.47,2.01
Lundevannet,2015-05-22T10:44:00Z,65.71232068,2.962,6.39,12.43,1.94
Lundevannet,2015-05-22T11:44:00Z,65.60961988,2.958,6.77,12.5,2.12
Lundevannet,2015-05-22T12:44:00Z,65.30685152,2.974,6.78,12.54,2.17
Lundevannet,2015-05-22T13:44:00Z,63.93031477,2.966,6.43,12.53,3.96
Lundevannet,2015-05-22T14:44:00Z,62.76849647,2.962,6.49,12.53,5.72
Lundevannet,2015-05-22T15:44:00Z,62.71798263,2.947,6.55,12.53,4.01
Lundevannet,2015-05-22T16:44:00Z,64.91045214,2.923,6.55,12.49,2.49
Lundevannet,2015-05-22T17:44:00Z,65.48531009,2.927,6.54,12.41,2.16
Lundevannet,2015-05-22T18:44:00Z,65.45998344,2.912,6.56,12.39,2.16
Lundevannet,2015-05-22T19:44:00Z,65.70616057,2.9,6.54,12.33,2.06
Lundevannet,2015-05-22T20:44:00Z,65.46926741,2.896,6.69,12.27,2.29
Lundevannet,2015-05-22T21:44:00Z,65.44634332,2.885,6.56,12.22,2.25
Lundevannet,2015-05-22T22:44:00Z,65.83480549,2.881,6.68,12.17,1.98
Lundevannet,2015-05-22T23:44:00Z,66.00401284,2.877,6.68,12.09,2
Lundevannet,2015-05-23T00:44:00Z,65.73523301,2.896,6.67,12.02,1.97
Lundevannet,2015-05-23T01:44:00Z,65.75166238,2.873,6.66,11.93,1.98
Lundevannet,2015-05-23T02:44:00Z,65.34728976,2.947,6.63,11.95,1.88
Lundevannet,2015-05-23T03:44:00Z,65.97603549,2.935,6.46,11.91,1.93
Lundevannet,2015-05-23T04:44:00Z,64.24,2.927,6.48,12,3.23
Lundevannet,2015-05-23T05:44:00Z,65.57361132,2.896,6.5,12.13,2.39
Lundevannet,2015-05-23T06:44:00Z,65.10739215,2.896,6.67,12.27,2.31
Lundevannet,2015-05-23T07:44:00Z,65.54318588,2.892,6.67,12.4,1.81
Lundevannet,2015-05-23T08:44:00Z,65.2034971,2.892,6.55,12.69,1.73
Lundevannet,2015-05-23T09:44:00Z,65.51545268,2.885,6.64,13.07,1.72
Lundevannet,2015-05-23T10:44:00Z,65.36341378,2.923,6.65,13.31,1.82
Lundevannet,2015-05-23T11:44:00Z,65.56961487,2.896,6.66,13.43,1.8
Lundevannet,2015-05-23T12:44:00Z,66.2401209,2.923,6.67,13.88,1.74
Lundevannet,2015-05-23T13:44:00Z,65.42354147,2.915,6.64,14.83,1.73
Lundevannet,2015-05-23T14:44:00Z,66.61408881,2.912,6.62,13.02,1.75
Lundevannet,2015-05-23T15:44:00Z,63.68697383,2.908,6.69,14.64,1.65
Lundevannet,2015-05-23T16:44:00Z,64.66792367,2.873,6.64,13.65,1.57
Lundevannet,2015-05-23T17:44:00Z,65.09428385,2.896,6.71,13.1,1.54
Lundevannet,2015-05-23T18:44:00Z,65.32467585,2.896,6.7,13.24,1.62
Lundevannet,2015-05-23T19:44:00Z,65.69745515,2.873,6.71,13.14,1.59
Lundevannet,2015-05-23T20:44:00Z,65.29277962,2.873,6.69,12.88,1.57
Lundevannet,2015-05-23T21:44:00Z,64.88341249,2.881,6.64,12.87,1.55
Lundevannet,2015-05-23T22:44:00Z,64.94764346,2.923,6.65,12.68,1.52
Lundevannet,2015-05-23T23:44:00Z,64.60112681,2.881,6.7,12.63,1.5
Lundevannet,2015-05-24T00:44:00Z,64.54871352,2.896,6.71,12.79,2.45
Lundevannet,2015-05-24T01:44:00Z,64.15816421,2.873,6.69,12.77,1.54
Lundevannet,2015-05-24T02:44:00Z,64.17994205,2.908,6.67,12.69,1.74
Lundevannet,2015-05-24T03:44:00Z,63.97636172,2.892,6.66,12.73,1.54
Lundevannet,2015-05-24T04:44:00Z,64.04186244,2.912,6.66,12.75,1.46
Lundevannet,2015-05-24T05:44:00Z,64.32884559,2.873,6.66,12.89,1.43
Lundevannet,2015-05-24T06:44:00Z,64.25389058,2.861,6.66,12.96,1.44
Lundevannet,2015-05-24T07:44:00Z,64.30308889,2.873,6.66,12.91,1.49
Lundevannet,2015-05-24T08:44:00Z,63.9385249,2.857,6.67,13.05,1.82
Lundevannet,2015-05-24T09:44:00Z,63.48981229,2.846,6.68,12.96,1.75
Lundevannet,2015-05-24T10:44:00Z,63.73886788,2.846,6.69,12.98,1.69
Lundevannet,2015-05-24T11:44:00Z,63.48981229,2.846,6.69,12.96,1.87
Lundevannet,2015-05-24T12:44:00Z,63.8145564,2.85,6.68,12.91,1.63
Lundevannet,2015-05-24T13:44:00Z,63.80769693,2.857,6.68,12.88,1.67
Lundevannet,2015-05-24T14:44:00Z,63.98061752,2.846,6.68,12.88,1.64
Lundevannet,2015-05-24T15:44:00Z,64.02449408,2.846,6.67,12.85,1.68
Lundevannet,2015-05-24T16:44:00Z,63.9838307,2.846,6.67,12.85,1.85
Lundevannet,2015-05-24T17:44:00Z,64.1370919,2.861,6.67,12.81,1.62
Lundevannet,2015-05-24T18:44:00Z,64.33309685,2.861,6.66,12.78,1.55
Lundevannet,2015-05-24T19:44:00Z,64.5491649,2.861,6.66,12.75,1.54
Lundevannet,2015-05-24T20:44:00Z,64.56746645,2.892,6.65,12.7,1.54
Lundevannet,2015-05-24T21:44:00Z,64.66954209,2.873,6.64,12.62,1.55
Lundevannet,2015-05-24T22:44:00Z,64.79889739,2.865,6.64,12.57,1.57
Lundevannet,2015-05-24T23:44:00Z,64.78685528,2.873,6.64,12.48,1.59
Lundevannet,2015-05-25T00:44:00Z,64.89787809,2.892,6.64,12.48,1.55
Lundevannet,2015-05-25T01:44:00Z,64.82523218,2.885,6.6,12.39,1.63
Lundevannet,2015-05-25T02:44:00Z,64.30730067,2.892,6.53,12.33,1.72
Lundevannet,2015-05-25T03:44:00Z,65.05201745,2.885,6.51,12.33,1.49
Lundevannet,2015-05-25T04:44:00Z,64.6598934,2.885,6.5,12.29,2.04
Lundevannet,2015-05-25T05:44:00Z,65.0243221,2.881,6.55,12.34,1.57
Lundevannet,2015-05-25T06:44:00Z,64.93825002,2.885,6.54,12.48,1.61
Lundevannet,2015-05-25T07:44:00Z,64.69779129,2.873,6.54,12.57,1.75
Lundevannet,2015-05-25T08:44:00Z,65.08430916,2.873,6.56,12.82,1.52
Lundevannet,2015-05-25T09:44:00Z,64.52072408,2.873,6.64,13.01,1.6
Lundevannet,2015-05-25T10:44:00Z,64.47942543,2.877,6.57,13.05,1.68
Lundevannet,2015-05-25T11:44:00Z,64.3011502,2.881,6.59,13.03,1.67
Lundevannet,2015-05-25T12:44:00Z,64.37614311,2.896,6.56,12.96,1.52
Lundevannet,2015-05-25T13:44:00Z,64.43431541,2.885,6.55,12.99,1.54
Lundevannet,2015-05-25T14:44:00Z,64.42894495,2.873,6.56,13.01,1.52
Lundevannet,2015-05-25T15:44:00Z,64.55663969,2.861,6.57,12.99,1.46
Lundevannet,2015-05-25T16:44:00Z,64.66249175,2.885,6.58,12.84,1.48
Lundevannet,2015-05-25T17:44:00Z,64.68036587,2.881,6.57,12.83,1.47
Lundevannet,2015-05-25T18:44:00Z,64.17066517,2.873,6.56,12.78,1.49
Lundevannet,2015-05-25T19:44:00Z,64.77019005,2.935,6.56,12.7,1.49
Lundevannet,2015-05-25T20:44:00Z,64.81147419,2.912,6.56,12.58,1.49
Lundevannet,2015-05-25T21:44:00Z,64.72077735,2.958,6.55,12.54,1.49
Lundevannet,2015-05-25T22:44:00Z,65.04168633,2.935,6.52,12.49,1.41
Lundevannet,2015-05-25T23:44:00Z,64.92567302,2.908,6.51,12.47,1.41
Lundevannet,2015-05-26T00:44:00Z,64.92334865,2.896,6.51,12.42,1.42
Lundevannet,2015-05-26T01:44:00Z,64.92862098,2.908,6.5,12.36,1.41
Lundevannet,2015-05-26T02:44:00Z,64.59673586,2.908,6.48,12.32,1.38
Lundevannet,2015-05-26T03:44:00Z,64.66267694,2.881,6.49,12.26,1.36
Lundevannet,2015-05-26T04:44:00Z,64.69945529,2.861,6.51,12.37,1.36
Lundevannet,2015-05-26T05:44:00Z,64.71588491,2.834,6.51,12.52,1.38
Lundevannet,2015-05-26T06:44:00Z,64.1370919,2.83,6.51,12.81,1.36
Lundevannet,2015-05-26T07:44:00Z,64.27836283,2.795,6.54,13.02,1.34
Lundevannet,2015-05-26T08:44:00Z,64.51003381,2.784,6.53,12.84,1.26
Lundevannet,2015-05-26T09:44:00Z,64.24052198,2.795,6.57,13.29,1.26
Lundevannet,2015-05-26T10:44:00Z,63.72111102,2.799,6.55,13.44,1.39
Lundevannet,2015-05-26T11:44:00Z,63.54000935,2.757,6.58,13.64,1.41
Lundevannet,2015-05-26T12:44:00Z,62.85694392,2.749,6.62,14.02,1.31
Lundevannet,2015-05-26T13:44:00Z,62.49895847,2.78,6.61,14.25,1.23
Lundevannet,2015-05-26T14:44:00Z,62.50733847,2.761,6.58,14.19,1.25
Lundevannet,2015-05-26T15:44:00Z,62.46984423,2.784,6.62,14.11,1.26
Lundevannet,2015-05-26T16:44:00Z,62.15389968,2.784,6.61,13.99,1.26
Lundevannet,2015-05-26T17:44:00Z,62.43488552,2.792,6.63,13.84,1.25
Lundevannet,2015-05-26T18:44:00Z,62.20977769,2.811,6.59,13.7,1.22
Lundevannet,2015-05-26T19:44:00Z,62.62515425,2.799,6.56,13.61,1.23
Lundevannet,2015-05-26T20:44:00Z,62.89234757,2.799,6.55,13.46,1.2
Lundevannet,2015-05-26T21:44:00Z,63.48716498,2.834,6.54,13.36,1.2
Lundevannet,2015-05-26T22:44:00Z,64.05444536,2.811,6.53,13.24,1.2
Lundevannet,2015-05-26T23:44:00Z,64.04526019,2.795,6.51,13.07,1.21
Lundevannet,2015-05-27T00:44:00Z,64.11281686,2.885,6.52,13.01,1.22
Lundevannet,2015-05-27T01:44:00Z,64.02509848,2.865,6.53,12.94,1.22
Lundevannet,2015-05-27T02:44:00Z,63.96863469,2.885,6.51,12.96,1.2
Lundevannet,2015-05-27T03:44:00Z,64.15908578,2.877,6.52,12.99,1.21
Lundevannet,2015-05-27T04:44:00Z,63.77188574,2.861,6.57,13.08,1.3
Lundevannet,2015-05-27T05:44:00Z,63.54574997,2.857,6.58,13.21,1.24
Lundevannet,2015-05-27T06:44:00Z,63.0483148,2.857,6.59,13.42,1.26
Lundevannet,2015-05-27T07:44:00Z,62.90237574,2.846,6.65,13.7,1.23
Lundevannet,2015-05-27T08:44:00Z,62.35587047,2.826,6.65,13.91,1.23
Lundevannet,2015-05-27T09:44:00Z,62.24405793,2.826,6.65,14.23,1.23
Lundevannet,2015-05-27T10:44:00Z,61.81124909,2.83,6.66,14.69,1.34
Lundevannet,2015-05-27T11:44:00Z,61.31025272,2.815,6.68,15.34,1.3
Lundevannet,2015-05-27T12:44:00Z,62.50501918,2.78,6.7,14.83,1.15
Lundevannet,2015-05-27T13:44:00Z,61.5618888,2.776,6.69,15.15,1.31
Lundevannet,2015-05-27T14:44:00Z,61.61316338,2.761,6.68,15.14,1.34
Lundevannet,2015-05-27T15:44:00Z,61.12835524,2.768,6.69,15.05,1.41
Lundevannet,2015-05-27T16:44:00Z,61.41586049,2.85,6.67,14.83,1.42
Lundevannet,2015-05-27T17:44:00Z,61.82713798,2.85,6.66,14.61,1.36
Lundevannet,2015-05-27T18:44:00Z,61.8456243,2.83,6.66,14.49,1.35
Lundevannet,2015-05-27T19:44:00Z,61.97529312,2.842,6.66,14.35,1.23
Lundevannet,2015-05-27T20:44:00Z,62.08534918,2.873,6.65,14.22,1.22
Lundevannet,2015-05-27T21:44:00Z,62.05893643,2.865,6.65,14.14,1.21
Lundevannet,2015-05-27T22:44:00Z,62.40137509,2.873,6.65,13.98,1.17
Lundevannet,2015-05-27T23:44:00Z,62.30621673,2.857,6.62,13.87,1.22
Lundevannet,2015-05-28T00:44:00Z,62.42061763,2.896,6.64,13.72,1.17
Lundevannet,2015-05-28T01:44:00Z,62.48278592,2.873,6.6,13.57,1.25
Lundevannet,2015-05-28T02:44:00Z,62.36967189,2.834,6.61,13.47,1.17
Lundevannet,2015-05-28T03:44:00Z,62.71288149,2.834,6.61,13.34,1.19
Lundevannet,2015-05-28T04:44:00Z,63.28691168,2.792,6.6,13.29,1.2
Lundevannet,2015-05-28T05:44:00Z,63.72325432,2.807,6.61,13.27,1.16
Lundevannet,2015-05-28T06:44:00Z,63.78580969,2.823,6.62,13.23,1.2
Lundevannet,2015-05-28T07:44:00Z,65.3039119,3.175,6.69,13.16,1.28
Lundevannet,2015-05-28T08:44:00Z,62.76396409,2.749,6.64,13.29,1.21
Lundevannet,2015-05-28T09:44:00Z,63.03866645,2.78,6.64,13.28,1.21
Lundevannet,2015-05-28T10:44:00Z,65.62330333,3.334,6.77,13.4,1.25
Lundevannet,2015-05-28T11:44:00Z,62.01432643,2.749,6.66,13.81,1.41
Lundevannet,2015-05-28T12:44:00Z,61.36028361,2.733,6.66,13.69,1.47
Lundevannet,2015-05-28T13:44:00Z,61.32863246,2.757,6.66,13.63,1.49
Lundevannet,2015-05-28T14:44:00Z,60.78839492,2.749,6.65,13.55,3.36
Lundevannet,2015-05-28T15:44:00Z,60.96381798,2.749,6.66,13.61,1.84
Lundevannet,2015-05-28T16:44:00Z,60.30074075,2.745,6.65,13.53,4.68
Lundevannet,2015-05-28T17:44:00Z,60.52770336,2.733,6.64,13.47,2.56
Lundevannet,2015-05-28T18:44:00Z,62.26702148,2.83,6.64,13.42,1.58
Lundevannet,2015-05-28T19:44:00Z,62.46858817,2.807,6.63,13.35,1.63
Lundevannet,2015-05-28T20:44:00Z,62.76396409,2.792,6.62,13.29,1.49
Lundevannet,2015-05-28T21:44:00Z,62.60594027,2.826,6.61,13.22,1.41
Lundevannet,2015-05-28T22:44:00Z,62.81227206,2.795,6.6,13.13,1.34
Lundevannet,2015-05-28T23:44:00Z,63.00173812,2.768,6.59,13.06,1.49
Lundevannet,2015-05-29T00:44:00Z,63.10540001,2.78,6.59,13.02,1.38
Lundevannet,2015-05-29T01:44:00Z,63.44151215,2.834,6.59,12.88,1.37
Lundevannet,2015-05-29T02:44:00Z,63.27729094,2.9,6.59,12.78,1.25
Lundevannet,2015-05-29T03:44:00Z,63.11700538,2.811,6.58,12.79,1.27
Lundevannet,2015-05-29T04:44:00Z,62.88381585,2.807,6.59,12.84,1.38
Lundevannet,2015-05-29T05:44:00Z,63.0555035,2.795,6.59,12.93,1.33
Lundevannet,2015-05-29T06:44:00Z,62.68291436,2.78,6.59,12.95,1.53
Lundevannet,2015-05-29T07:44:00Z,62.89084682,2.78,6.6,12.97,1.34
Lundevannet,2015-05-29T08:44:00Z,62.2441104,2.799,6.61,13.1,1.8
Lundevannet,2015-05-29T09:44:00Z,62.72444456,2.795,6.62,13.15,1.62
Lundevannet,2015-05-29T10:44:00Z,61.74201088,2.799,6.63,13.2,2.86
Lundevannet,2015-05-29T11:44:00Z,61.87764829,2.807,6.64,13.32,2.68
Lundevannet,2015-05-29T12:44:00Z,55.12067002,2.807,6.63,13.22,10
Lundevannet,2015-05-29T13:44:00Z,61.13318851,2.807,6.64,13.23,2.49
Lundevannet,2015-05-29T14:44:00Z,61.98519893,2.807,6.64,13.24,2.04
Lundevannet,2015-05-29T15:44:00Z,62.15341519,2.807,6.64,13.21,1.86
Lundevannet,2015-05-29T16:44:00Z,62.27874789,2.815,6.63,13.12,1.93
Lundevannet,2015-05-29T17:44:00Z,62.31562013,2.807,6.64,13.1,1.76
Lundevannet,2015-05-29T18:44:00Z,62.17886506,2.846,6.65,13.08,1.64
Lundevannet,2015-05-29T19:44:00Z,62.63621488,2.908,6.65,13.02,1.65
Lundevannet,2015-05-29T20:44:00Z,62.26331352,2.857,6.63,12.94,1.73
Lundevannet,2015-05-29T21:44:00Z,62.80096005,2.935,6.64,12.93,1.65
Lundevannet,2015-05-29T22:44:00Z,62.94138629,3.028,6.65,12.92,1.67
Lundevannet,2015-05-29T23:44:00Z,63.07532738,3.001,6.64,12.88,1.56
Lundevannet,2015-05-30T00:44:00Z,62.44475228,2.811,6.6,12.83,1.58
Lundevannet,2015-05-30T01:44:00Z,62.95919858,2.931,6.62,12.86,1.6
Lundevannet,2015-05-30T02:44:00Z,62.04068579,2.823,6.59,12.79,1.49
Lundevannet,2015-05-30T03:44:00Z,62.36376795,2.915,6.58,12.73,1.49
Lundevannet,2015-05-30T04:44:00Z,62.17728794,2.908,6.59,12.71,1.5
Lundevannet,2015-05-30T05:44:00Z,62.25839316,2.923,6.61,12.71,1.54
Lundevannet,2015-05-30T06:44:00Z,62.233611,2.935,6.63,12.79,1.68
Lundevannet,2015-05-30T07:44:00Z,61.98835286,2.915,6.64,12.94,1.54
Lundevannet,2015-05-30T08:44:00Z,61.50957535,2.923,6.65,13.05,1.68
Lundevannet,2015-05-30T09:44:00Z,61.80794112,2.912,6.66,13.17,1.55
Lundevannet,2015-05-30T10:44:00Z,62.16889086,2.935,6.69,13.34,1.52
Lundevannet,2015-05-30T11:44:00Z,60.80900814,2.896,6.67,13.55,1.65
Lundevannet,2015-05-30T12:44:00Z,60.92897328,2.896,6.72,14.06,1.44
Lundevannet,2015-05-30T13:44:00Z,60.95926782,2.931,6.73,14.29,1.49
Lundevannet,2015-05-30T14:44:00Z,60.25973492,2.912,6.7,14.17,1.49
Lundevannet,2015-05-30T15:44:00Z,60.89773834,2.881,6.68,14.06,1.47
Lundevannet,2015-05-30T16:44:00Z,60.42090284,2.896,6.69,14.01,1.46
Lundevannet,2015-05-30T17:44:00Z,62.37706788,3.059,6.73,13.76,1.43
Lundevannet,2015-05-30T18:44:00Z,60.50779256,2.943,6.7,13.66,1.5
Lundevannet,2015-05-30T19:44:00Z,60.68363135,2.981,6.7,13.54,1.51
Lundevannet,2015-05-30T20:44:00Z,61.992076,3.617,6.79,13.17,1.37
Lundevannet,2015-05-30T21:44:00Z,62.02472206,3.074,6.69,12.97,1.42
Lundevannet,2015-05-30T22:44:00Z,61.88775735,3.074,6.71,12.84,1.47
Lundevannet,2015-05-30T23:44:00Z,61.73787476,2.923,6.68,13.07,1.57
Lundevannet,2015-05-31T00:44:00Z,61.7356425,2.947,6.69,12.95,1.5
Lundevannet,2015-05-31T01:44:00Z,62.01115729,3.016,6.69,12.9,1.49
Lundevannet,2015-05-31T02:44:00Z,61.13957077,2.923,6.67,12.92,1.67
Lundevannet,2015-05-31T03:44:00Z,61.58100374,2.885,6.69,12.94,1.91
Lundevannet,2015-05-31T04:44:00Z,61.54580602,2.881,6.7,12.97,1.58
Lundevannet,2015-05-31T05:44:00Z,61.60232815,2.881,6.72,13,1.65
Lundevannet,2015-05-31T06:44:00Z,61.0094975,2.885,6.72,13.05,1.96
Lundevannet,2015-05-31T07:44:00Z,61.34578912,2.873,6.72,13.16,2.25
Lundevannet,2015-05-31T08:44:00Z,60.47076264,2.85,6.71,13.25,3.83
Lundevannet,2015-05-31T09:44:00Z,61.82949656,2.861,6.71,13.39,1.77
Lundevannet,2015-05-31T10:44:00Z,61.23052479,2.85,6.7,13.43,1.73
Lundevannet,2015-05-31T11:44:00Z,60.52406607,2.83,6.71,13.51,1.81
Lundevannet,2015-05-31T12:44:00Z,61.08336729,2.85,6.73,13.76,1.78
Lundevannet,2015-05-31T13:44:00Z,60.89720656,2.826,6.72,13.82,1.67
Lundevannet,2015-05-31T14:44:00Z,60.43507115,2.83,6.72,13.72,1.9
Lundevannet,2015-05-31T15:44:00Z,60.5024592,2.83,6.73,13.69,2.09
Lundevannet,2015-05-31T16:44:00Z,61.09048152,2.826,6.71,13.51,1.68
Lundevannet,2015-05-31T17:44:00Z,61.30613278,2.823,6.71,13.45,1.87
Lundevannet,2015-05-31T18:44:00Z,61.25414731,2.823,6.7,13.39,1.62
Lundevannet,2015-05-31T19:44:00Z,61.15054452,2.807,6.7,13.27,1.67
Lundevannet,2015-05-31T20:44:00Z,60.99004385,2.815,6.7,13.29,1.65
Lundevannet,2015-05-31T21:44:00Z,62.09984621,3.024,6.73,13.25,1.66
Lundevannet,2015-05-31T22:44:00Z,61.75148872,2.834,6.69,13.25,1.63
Lundevannet,2015-05-31T23:44:00Z,63.64469359,2.815,6.66,13.24,1.67
Lundevannet,2015-06-01T00:44:00Z,61.6126828,2.764,6.66,13.22,1.63
Lundevannet,2015-06-01T01:44:00Z,61.42761078,2.761,6.66,13.16,1.91
Lundevannet,2015-06-01T02:44:00Z,61.83997146,2.795,6.66,13.07,1.58
Lundevannet,2015-06-01T03:44:00Z,62.40554112,2.764,6.67,13.09,1.54
Lundevannet,2015-06-01T04:44:00Z,62.53219424,2.761,6.68,13.11,1.6
Lundevannet,2015-06-01T05:44:00Z,62.15808404,2.764,6.68,13.13,1.64
Lundevannet,2015-06-01T06:44:00Z,62.02227351,2.749,6.69,13.22,1.79
Lundevannet,2015-06-01T07:44:00Z,61.22536454,2.757,6.69,13.23,1.79
Lundevannet,2015-06-01T08:44:00Z,60.26883234,2.749,6.71,13.46,2.38
Lundevannet,2015-06-01T09:44:00Z,61.34678058,2.757,6.71,13.56,8.08
Lundevannet,2015-06-01T10:44:00Z,59.34929878,2.761,6.7,14.08,5.06
Lundevannet,2015-06-01T11:44:00Z,60.11204666,2.761,6.7,14.16,5.02
Lundevannet,2015-06-01T12:44:00Z,59.6980018,2.761,6.7,14.25,2.5
Lundevannet,2015-06-01T13:44:00Z,60.6106809,2.761,6.7,14.27,2.11
Lundevannet,2015-06-01T14:44:00Z,60.04786079,2.861,6.69,14.15,2.23
Lundevannet,2015-06-01T15:44:00Z,60.83019411,2.865,6.7,14.21,1.77
Lundevannet,2015-06-01T16:44:00Z,60.90990996,2.881,6.69,14.07,1.7
Lundevannet,2015-06-01T17:44:00Z,61.01582875,2.873,6.69,14.08,1.58
Lundevannet,2015-06-01T18:44:00Z,61.01761096,2.873,6.68,14.09,1.52
Lundevannet,2015-06-01T19:44:00Z,60.20571171,2.877,6.68,14.03,1.52
Lundevannet,2015-06-01T20:44:00Z,60.42090284,2.896,6.67,14.01,1.55
Lundevannet,2015-06-01T21:44:00Z,60.43505168,2.892,6.66,13.97,1.51
Lundevannet,2015-06-01T22:44:00Z,60.06162545,2.873,6.67,14.04,1.47
Lundevannet,2015-06-01T23:44:00Z,59.70191721,2.865,6.67,14.07,1.51
Lundevannet,2015-06-02T00:44:00Z,60.02474286,2.861,6.66,14.07,1.58
Lundevannet,2015-06-02T01:44:00Z,60.27794041,2.861,6.66,14.09,1.49
Lundevannet,2015-06-02T02:44:00Z,59.68109038,2.846,6.65,12.97,1.67
Lundevannet,2015-06-02T03:44:00Z,62.01647123,2.881,6.68,12.98,1.67
Lundevannet,2015-06-02T04:44:00Z,61.93878575,2.826,6.68,13,1.68
Lundevannet,2015-06-02T05:44:00Z,62.17953836,2.83,6.68,12.98,1.71
Lundevannet,2015-06-02T06:44:00Z,61.90567629,2.815,6.69,13.04,1.73
Lundevannet,2015-06-02T07:44:00Z,62.05047588,2.811,6.7,13.05,1.93
Lundevannet,2015-06-02T08:44:00Z,65.08684107,3.493,6.82,12.83,1.86
Lundevannet,2015-06-02T09:44:00Z,64.1762388,3.179,6.77,12.89,1.95
Lundevannet,2015-06-02T10:44:00Z,61.08902687,2.966,6.7,12.98,2.71
Lundevannet,2015-06-02T11:44:00Z,61.73478539,2.947,6.72,13.27,2.32
Lundevannet,2015-06-02T12:44:00Z,59.0623155,2.915,6.71,13.29,6.32
Lundevannet,2015-06-02T13:44:00Z,60.10821067,2.9,6.72,13.29,3.76
Lundevannet,2015-06-02T14:44:00Z,61.07384041,2.877,6.72,13.3,2.72
Lundevannet,2015-06-02T15:44:00Z,60.58703856,2.857,6.72,13.21,3.12
Lundevannet,2015-06-02T16:44:00Z,60.74744534,2.842,6.72,13.19,2.76
Lundevannet,2015-06-02T17:44:00Z,60.13117053,2.826,6.73,13.63,5.44
Lundevannet,2015-06-02T18:44:00Z,59.22609848,2.83,6.72,13.8,3.53
Lundevannet,2015-06-02T19:44:00Z,59.81263953,2.815,6.71,13.91,3.01
Lundevannet,2015-06-02T20:44:00Z,60.76594703,2.811,6.7,13.84,2.64
Lundevannet,2015-06-02T21:44:00Z,60.58321708,2.815,6.69,13.74,3.23
Lundevannet,2015-06-02T22:44:00Z,59.9066576,2.846,6.67,13.58,4.45
Lundevannet,2015-06-02T23:44:00Z,59.87400724,2.865,6.68,13.77,4.22
Lundevannet,2015-06-03T00:44:00Z,61.07767163,2.873,6.66,13.67,5
Lundevannet,2015-06-03T01:44:00Z,60.64917427,2.873,6.66,13.58,5.02
Lundevannet,2015-06-03T02:44:00Z,54.86183721,2.881,6.62,12.79,4.92
Lundevannet,2015-06-03T03:44:00Z,61.68074319,2.865,6.62,12.82,4.72
