datetime,FDOM,Turbidity,Q,Event_no
2019-07-01 02:00:00+00:00,22.27,2.91,162.4473,5
2019-07-01 03:00:00+00:00,21.83,1.73,161.2478,5
2019-07-01 04:00:00+00:00,21.64,2.99,160.0132,5
2019-07-01 05:00:00+00:00,21.54,1.79,158.942,5
2019-07-01 06:00:00+00:00,21.44,1.74,158.2696,5
2019-07-01 07:00:00+00:00,21.29,2.39,157.0475,5
2019-07-01 08:00:00+00:00,21.34,1.42,156.0653,5
2019-07-01 09:00:00+00:00,21.34,1.76,155.1258,5
2019-07-01 10:00:00+00:00,21.54,1.8,154.2669,5
2019-07-01 11:00:00+00:00,21.68,1.79,153.8774,5
2019-07-01 12:00:00+00:00,21.15,4.94,153.3719,5
2019-07-01 13:00:00+00:00,21.15,1.74,152.751,5
2019-07-01 14:00:00+00:00,20.95,4.14,152.2861,5
