datetime,value,station_id,par,parameter_name,unit
2018-06-22T11:00:00Z,747.2469059,Malselvfossen,discharge,Vannforing,m3/s
2018-06-23T11:00:00Z,609.262477,Malselvfossen,discharge,Vannforing,m3/s
2018-06-24T11:00:00Z,612.9097681,Malselvfossen,discharge,Vannforing,m3/s
2018-06-25T11:00:00Z,458.7058031,Malselvfossen,discharge,Vannforing,m3/s
2018-06-26T11:00:00Z,415.8847352,Malselvfossen,discharge,Vannforing,m3/s
2018-06-27T11:00:00Z,404.0780481,Malselvfossen,discharge,Vannforing,m3/s
2018-06-28T11:00:00Z,376.2518074,Malselvfossen,discharge,Vannforing,m3/s
2018-06-29T11:00:00Z,317.8133567,Malselvfossen,discharge,Vannforing,m3/s
2018-06-30T11:00:00Z,284.2479125,Malselvfossen,discharge,Vannforing,m3/s
2018-07-01T11:00:00Z,247.2904858,Malselvfossen,discharge,Vannforing,m3/s
2018-07-02T11:00:00Z,254.4810328,Malselvfossen,discharge,Vannforing,m3/s
2018-07-03T11:00:00Z,288.4646389,Malselvfossen,discharge,Vannforing,m3/s
2018-07-04T11:00:00Z,288.2668621,Malselvfossen,discharge,Vannforing,m3/s
2018-07-05T11:00:00Z,267.6666433,Malselvfossen,discharge,Vannforing,m3/s
2018-07-06T11:00:00Z,273.1170853,Malselvfossen,discharge,Vannforing,m3/s
2018-07-07T11:00:00Z,258.0110547,Malselvfossen,discharge,Vannforing,m3/s
2018-07-08T11:00:00Z,231.178477,Malselvfossen,discharge,Vannforing,m3/s
2018-07-09T11:00:00Z,206.2977505,Malselvfossen,discharge,Vannforing,m3/s
2018-07-10T11:00:00Z,195.5744245,Malselvfossen,discharge,Vannforing,m3/s
2018-07-11T11:00:00Z,190.8860481,Malselvfossen,discharge,Vannforing,m3/s
2018-07-12T11:00:00Z,187.6997462,Malselvfossen,discharge,Vannforing,m3/s
2018-07-13T11:00:00Z,186.6467133,Malselvfossen,discharge,Vannforing,m3/s
2018-07-14T11:00:00Z,169.1848411,Malselvfossen,discharge,Vannforing,m3/s
2018-07-15T11:00:00Z,155.3316604,Malselvfossen,discharge,Vannforing,m3/s
2018-07-16T11:00:00Z,150.0065383,Malselvfossen,discharge,Vannforing,m3/s
2018-07-17T11:00:00Z,151.8599606,Malselvfossen,discharge,Vannforing,m3/s
2018-07-18T11:00:00Z,166.4515877,Malselvfossen,discharge,Vannforing,m3/s
2018-07-19T11:00:00Z,175.21174,Malselvfossen,discharge,Vannforing,m3/s
2018-07-20T11:00:00Z,228.7542407,Malselvfossen,discharge,Vannforing,m3/s
2018-07-21T11:00:00Z,206.3227484,Malselvfossen,discharge,Vannforing,m3/s
2018-07-22T11:00:00Z,196.287046,Malselvfossen,discharge,Vannforing,m3/s
2018-07-23T11:00:00Z,175.9121383,Malselvfossen,discharge,Vannforing,m3/s
2018-07-24T11:00:00Z,161.2191046,Malselvfossen,discharge,Vannforing,m3/s
2018-07-25T11:00:00Z,152.3267947,Malselvfossen,discharge,Vannforing,m3/s
2018-07-26T11:00:00Z,194.1541444,Malselvfossen,discharge,Vannforing,m3/s
2018-07-27T11:00:00Z,169.492351,Malselvfossen,discharge,Vannforing,m3/s
2018-07-28T11:00:00Z,146.4792,Malselvfossen,discharge,Vannforing,m3/s
2018-07-29T11:00:00Z,136.0775002,Malselvfossen,discharge,Vannforing,m3/s
2018-07-30T11:00:00Z,137.1403484,Malselvfossen,discharge,Vannforing,m3/s
2018-07-31T11:00:00Z,134.8689295,Malselvfossen,discharge,Vannforing,m3/s
2018-08-01T11:00:00Z,125.1416193,Malselvfossen,discharge,Vannforing,m3/s
2018-08-02T11:00:00Z,139.5252683,Malselvfossen,discharge,Vannforing,m3/s
2018-08-03T11:00:00Z,122.757067,Malselvfossen,discharge,Vannforing,m3/s
2018-08-04T11:00:00Z,118.357544,Malselvfossen,discharge,Vannforing,m3/s
2018-08-05T11:00:00Z,119.8106521,Malselvfossen,discharge,Vannforing,m3/s
2018-08-06T11:00:00Z,110.7905042,Malselvfossen,discharge,Vannforing,m3/s
2018-08-07T11:00:00Z,101.9474915,Malselvfossen,discharge,Vannforing,m3/s
2018-08-08T11:00:00Z,95.40368928,Malselvfossen,discharge,Vannforing,m3/s
2018-08-09T11:00:00Z,91.82878162,Malselvfossen,discharge,Vannforing,m3/s
2018-08-10T11:00:00Z,102.8805716,Malselvfossen,discharge,Vannforing,m3/s
2018-08-11T11:00:00Z,97.267993,Malselvfossen,discharge,Vannforing,m3/s
2018-08-12T11:00:00Z,118.7598617,Malselvfossen,discharge,Vannforing,m3/s
2018-08-13T11:00:00Z,130.2511536,Malselvfossen,discharge,Vannforing,m3/s
2018-08-14T11:00:00Z,128.5629558,Malselvfossen,discharge,Vannforing,m3/s
2018-08-15T11:00:00Z,126.1151737,Malselvfossen,discharge,Vannforing,m3/s
2018-08-16T11:00:00Z,126.4846267,Malselvfossen,discharge,Vannforing,m3/s
2018-08-17T11:00:00Z,154.168821,Malselvfossen,discharge,Vannforing,m3/s
2018-08-18T11:00:00Z,165.0359947,Malselvfossen,discharge,Vannforing,m3/s
2018-08-19T11:00:00Z,184.1983982,Malselvfossen,discharge,Vannforing,m3/s
2018-08-20T11:00:00Z,253.9038775,Malselvfossen,discharge,Vannforing,m3/s
2018-08-21T11:00:00Z,288.2260569,Malselvfossen,discharge,Vannforing,m3/s
2018-08-22T11:00:00Z,320.54014,Malselvfossen,discharge,Vannforing,m3/s
2018-08-23T11:00:00Z,303.9426958,Malselvfossen,discharge,Vannforing,m3/s
2018-08-24T11:00:00Z,244.5638862,Malselvfossen,discharge,Vannforing,m3/s
2018-08-25T11:00:00Z,212.1564289,Malselvfossen,discharge,Vannforing,m3/s
2018-08-26T11:00:00Z,192.6013392,Malselvfossen,discharge,Vannforing,m3/s
2018-08-27T11:00:00Z,156.3193681,Malselvfossen,discharge,Vannforing,m3/s
2018-08-28T11:00:00Z,132.6084105,Malselvfossen,discharge,Vannforing,m3/s
2018-08-29T11:00:00Z,111.181481,Malselvfossen,discharge,Vannforing,m3/s
2018-08-30T11:00:00Z,106.1881681,Malselvfossen,discharge,Vannforing,m3/s
2018-08-31T11:00:00Z,110.1964937,Malselvfossen,discharge,Vannforing,m3/s
2018-09-01T11:00:00Z,104.5591746,Malselvfossen,discharge,Vannforing,m3/s
2018-09-02T11:00:00Z,96.51002626,Malselvfossen,discharge,Vannforing,m3/s
2018-09-03T11:00:00Z,95.63572779,Malselvfossen,discharge,Vannforing,m3/s
2018-09-04T11:00:00Z,92.87069409,Malselvfossen,discharge,Vannforing,m3/s
2018-09-05T11:00:00Z,89.39691729,Malselvfossen,discharge,Vannforing,m3/s
2018-09-06T11:00:00Z,82.87173479,Malselvfossen,discharge,Vannforing,m3/s
2018-09-07T11:00:00Z,78.6096814,Malselvfossen,discharge,Vannforing,m3/s
2018-09-08T11:00:00Z,74.14406127,Malselvfossen,discharge,Vannforing,m3/s
2018-09-09T11:00:00Z,70.78917112,Malselvfossen,discharge,Vannforing,m3/s
2018-09-10T11:00:00Z,68.44682101,Malselvfossen,discharge,Vannforing,m3/s
2018-09-11T11:00:00Z,66.63396499,Malselvfossen,discharge,Vannforing,m3/s
2018-09-12T11:00:00Z,67.64792035,Malselvfossen,discharge,Vannforing,m3/s
2018-09-13T11:00:00Z,67.31208578,Malselvfossen,discharge,Vannforing,m3/s
2018-09-14T11:00:00Z,67.46725602,Malselvfossen,discharge,Vannforing,m3/s
2018-09-15T11:00:00Z,69.7792779,Malselvfossen,discharge,Vannforing,m3/s
2018-09-16T11:00:00Z,70.70309409,Malselvfossen,discharge,Vannforing,m3/s
2018-09-17T11:00:00Z,92.28234486,Malselvfossen,discharge,Vannforing,m3/s
2018-09-18T11:00:00Z,84.53030284,Malselvfossen,discharge,Vannforing,m3/s
2018-09-19T11:00:00Z,81.28624858,Malselvfossen,discharge,Vannforing,m3/s
2018-09-20T11:00:00Z,96.13950722,Malselvfossen,discharge,Vannforing,m3/s
2018-09-21T11:00:00Z,106.4044726,Malselvfossen,discharge,Vannforing,m3/s
2018-09-22T11:00:00Z,105.2949742,Malselvfossen,discharge,Vannforing,m3/s
2018-09-23T11:00:00Z,125.202,Malselvfossen,discharge,Vannforing,m3/s
2018-09-24T11:00:00Z,141.9212902,Malselvfossen,discharge,Vannforing,m3/s
2018-09-25T11:00:00Z,146.0782792,Malselvfossen,discharge,Vannforing,m3/s
2018-09-26T11:00:00Z,143.547067,Malselvfossen,discharge,Vannforing,m3/s
2018-09-27T11:00:00Z,168.1253751,Malselvfossen,discharge,Vannforing,m3/s
2018-09-28T11:00:00Z,152.418533,Malselvfossen,discharge,Vannforing,m3/s
2018-09-29T11:00:00Z,134.7328569,Malselvfossen,discharge,Vannforing,m3/s
2018-09-30T11:00:00Z,127.6537707,Malselvfossen,discharge,Vannforing,m3/s
2018-10-01T11:00:00Z,125.2692368,Malselvfossen,discharge,Vannforing,m3/s
2018-10-02T11:00:00Z,124.7552744,Malselvfossen,discharge,Vannforing,m3/s
2018-10-03T11:00:00Z,116.9600376,Malselvfossen,discharge,Vannforing,m3/s
2018-10-04T11:00:00Z,111.2567317,Malselvfossen,discharge,Vannforing,m3/s
2018-10-05T11:00:00Z,101.8733803,Malselvfossen,discharge,Vannforing,m3/s
2018-10-06T11:00:00Z,95.36801225,Malselvfossen,discharge,Vannforing,m3/s
2018-10-07T11:00:00Z,94.19469584,Malselvfossen,discharge,Vannforing,m3/s
2018-10-08T11:00:00Z,91.29710022,Malselvfossen,discharge,Vannforing,m3/s
2018-10-09T11:00:00Z,92.73971291,Malselvfossen,discharge,Vannforing,m3/s
2018-10-10T11:00:00Z,106.1750074,Malselvfossen,discharge,Vannforing,m3/s
2018-10-11T11:00:00Z,107.255446,Malselvfossen,discharge,Vannforing,m3/s
2018-10-12T11:00:00Z,114.5254162,Malselvfossen,discharge,Vannforing,m3/s
2018-10-13T11:00:00Z,132.0141978,Malselvfossen,discharge,Vannforing,m3/s
2018-10-14T11:00:00Z,154.1409558,Malselvfossen,discharge,Vannforing,m3/s
2018-10-15T11:00:00Z,238.5379431,Malselvfossen,discharge,Vannforing,m3/s
2018-10-16T11:00:00Z,208.1130328,Malselvfossen,discharge,Vannforing,m3/s
2018-10-17T11:00:00Z,176.9490696,Malselvfossen,discharge,Vannforing,m3/s
2018-10-18T11:00:00Z,159.5731274,Malselvfossen,discharge,Vannforing,m3/s
2018-10-19T11:00:00Z,187.5558249,Malselvfossen,discharge,Vannforing,m3/s
2018-10-20T11:00:00Z,194.5250678,Malselvfossen,discharge,Vannforing,m3/s
2018-10-21T11:00:00Z,178.7918678,Malselvfossen,discharge,Vannforing,m3/s
2018-10-22T11:00:00Z,174.3891098,Malselvfossen,discharge,Vannforing,m3/s
2018-10-23T11:00:00Z,154.1654389,Malselvfossen,discharge,Vannforing,m3/s
2018-10-24T11:00:00Z,132.4191991,Malselvfossen,discharge,Vannforing,m3/s
2018-10-25T11:00:00Z,112.8977829,Malselvfossen,discharge,Vannforing,m3/s
2018-10-26T11:00:00Z,111.2541768,Malselvfossen,discharge,Vannforing,m3/s
2018-10-27T11:00:00Z,113.584414,Malselvfossen,discharge,Vannforing,m3/s
2018-10-28T11:00:00Z,111.2753147,Malselvfossen,discharge,Vannforing,m3/s
2018-10-29T11:00:00Z,104.3125234,Malselvfossen,discharge,Vannforing,m3/s
2018-10-30T11:00:00Z,93.99750722,Malselvfossen,discharge,Vannforing,m3/s
2018-10-31T11:00:00Z,113.1044744,Malselvfossen,discharge,Vannforing,m3/s
2018-11-01T11:00:00Z,115.4345829,Malselvfossen,discharge,Vannforing,m3/s
2018-11-02T11:00:00Z,103.5516341,Malselvfossen,discharge,Vannforing,m3/s
2018-11-03T11:00:00Z,89.93176018,Malselvfossen,discharge,Vannforing,m3/s
2018-11-04T11:00:00Z,85.28900481,Malselvfossen,discharge,Vannforing,m3/s
2018-11-05T11:00:00Z,98.95163239,Malselvfossen,discharge,Vannforing,m3/s
2018-11-06T11:00:00Z,114.3168131,Malselvfossen,discharge,Vannforing,m3/s
2018-11-07T11:00:00Z,118.0546661,Malselvfossen,discharge,Vannforing,m3/s
2018-11-08T11:00:00Z,99.20372429,Malselvfossen,discharge,Vannforing,m3/s
2018-11-09T11:00:00Z,84.37840438,Malselvfossen,discharge,Vannforing,m3/s
2018-11-10T11:00:00Z,88.50943982,Malselvfossen,discharge,Vannforing,m3/s
2018-11-11T11:00:00Z,80.2719256,Malselvfossen,discharge,Vannforing,m3/s
2018-11-12T11:00:00Z,77.44373567,Malselvfossen,discharge,Vannforing,m3/s
2018-11-13T11:00:00Z,83.83437112,Malselvfossen,discharge,Vannforing,m3/s
2018-11-14T11:00:00Z,80.12578031,Malselvfossen,discharge,Vannforing,m3/s
2018-11-15T11:00:00Z,82.57065821,Malselvfossen,discharge,Vannforing,m3/s
2018-11-16T11:00:00Z,98.20908709,Malselvfossen,discharge,Vannforing,m3/s
2018-11-17T11:00:00Z,148.193186,Malselvfossen,discharge,Vannforing,m3/s
2018-11-18T11:00:00Z,128.6771186,Malselvfossen,discharge,Vannforing,m3/s
2018-11-19T11:00:00Z,96.00981269,Malselvfossen,discharge,Vannforing,m3/s
2018-11-20T11:00:00Z,104.4422179,Malselvfossen,discharge,Vannforing,m3/s
2018-11-21T11:00:00Z,96.7882372,Malselvfossen,discharge,Vannforing,m3/s
2018-11-22T11:00:00Z,86.54562276,Malselvfossen,discharge,Vannforing,m3/s
2018-11-23T11:00:00Z,88.1811965,Malselvfossen,discharge,Vannforing,m3/s
2018-11-24T11:00:00Z,97.88588009,Malselvfossen,discharge,Vannforing,m3/s
2018-11-25T11:00:00Z,91.93748534,Malselvfossen,discharge,Vannforing,m3/s
2018-11-26T11:00:00Z,81.31214705,Malselvfossen,discharge,Vannforing,m3/s
2018-11-27T11:00:00Z,64.5792,Malselvfossen,discharge,Vannforing,m3/s
2018-11-28T11:00:00Z,64.44656455,Malselvfossen,discharge,Vannforing,m3/s
2018-11-29T11:00:00Z,64.31606127,Malselvfossen,discharge,Vannforing,m3/s
2018-11-30T11:00:00Z,64.18370153,Malselvfossen,discharge,Vannforing,m3/s
2018-12-01T11:00:00Z,64.05321663,Malselvfossen,discharge,Vannforing,m3/s
2018-12-02T11:00:00Z,63.92087527,Malselvfossen,discharge,Vannforing,m3/s
2018-12-03T11:00:00Z,63.79037199,Malselvfossen,discharge,Vannforing,m3/s
2018-12-04T11:00:00Z,63.65803063,Malselvfossen,discharge,Vannforing,m3/s
2018-12-05T11:00:00Z,63.52568928,Malselvfossen,discharge,Vannforing,m3/s
2018-12-06T11:00:00Z,63.395186,Malselvfossen,discharge,Vannforing,m3/s
2018-12-07T11:00:00Z,63.26284464,Malselvfossen,discharge,Vannforing,m3/s
2018-12-08T11:00:00Z,63.13234136,Malselvfossen,discharge,Vannforing,m3/s
2018-12-09T11:00:00Z,63,Malselvfossen,discharge,Vannforing,m3/s
2018-12-10T11:00:00Z,62.86949672,Malselvfossen,discharge,Vannforing,m3/s
2018-12-11T11:00:00Z,62.73715536,Malselvfossen,discharge,Vannforing,m3/s
2018-12-12T11:00:00Z,62.60483239,Malselvfossen,discharge,Vannforing,m3/s
2018-12-13T11:00:00Z,62.47431072,Malselvfossen,discharge,Vannforing,m3/s
2018-12-14T11:00:00Z,62.34196937,Malselvfossen,discharge,Vannforing,m3/s
2018-12-15T11:00:00Z,62.21146608,Malselvfossen,discharge,Vannforing,m3/s
2018-12-16T11:00:00Z,62.07912473,Malselvfossen,discharge,Vannforing,m3/s
2018-12-17T11:00:00Z,61.94862144,Malselvfossen,discharge,Vannforing,m3/s
2018-12-18T11:00:00Z,61.81628009,Malselvfossen,discharge,Vannforing,m3/s
2018-12-19T11:00:00Z,61.68577681,Malselvfossen,discharge,Vannforing,m3/s
2018-12-20T11:00:00Z,61.55343545,Malselvfossen,discharge,Vannforing,m3/s
2018-12-21T11:00:00Z,61.42109409,Malselvfossen,discharge,Vannforing,m3/s
2018-12-22T11:00:00Z,61.29059081,Malselvfossen,discharge,Vannforing,m3/s
2018-12-23T11:00:00Z,61.15824945,Malselvfossen,discharge,Vannforing,m3/s
2018-12-24T11:00:00Z,61.02774617,Malselvfossen,discharge,Vannforing,m3/s
2018-12-25T11:00:00Z,60.89540481,Malselvfossen,discharge,Vannforing,m3/s
2018-12-26T11:00:00Z,59.10328228,Malselvfossen,discharge,Vannforing,m3/s
2018-12-27T11:00:00Z,59.10328228,Malselvfossen,discharge,Vannforing,m3/s
2018-12-28T11:00:00Z,57.23350109,Malselvfossen,discharge,Vannforing,m3/s
2018-12-29T11:00:00Z,54.06377856,Malselvfossen,discharge,Vannforing,m3/s
2018-12-30T11:00:00Z,54.08138731,Malselvfossen,discharge,Vannforing,m3/s
2018-12-31T11:00:00Z,48.60752823,Malselvfossen,discharge,Vannforing,m3/s
2019-01-01T11:00:00Z,46.65497856,Malselvfossen,discharge,Vannforing,m3/s
2019-01-02T11:00:00Z,40.96157987,Malselvfossen,discharge,Vannforing,m3/s
2019-01-03T11:00:00Z,43.27562363,Malselvfossen,discharge,Vannforing,m3/s
2019-01-04T11:00:00Z,45.98126915,Malselvfossen,discharge,Vannforing,m3/s
2019-01-05T11:00:00Z,45.58792123,Malselvfossen,discharge,Vannforing,m3/s
2019-01-06T11:00:00Z,44.69829322,Malselvfossen,discharge,Vannforing,m3/s
2019-01-07T11:00:00Z,45.2883151,Malselvfossen,discharge,Vannforing,m3/s
2019-01-08T11:00:00Z,46.422407,Malselvfossen,discharge,Vannforing,m3/s
2019-01-09T11:00:00Z,45.19641138,Malselvfossen,discharge,Vannforing,m3/s
2019-01-10T11:00:00Z,44.90599562,Malselvfossen,discharge,Vannforing,m3/s
2019-01-11T11:00:00Z,46.30844639,Malselvfossen,discharge,Vannforing,m3/s
2019-01-12T11:00:00Z,48.51781182,Malselvfossen,discharge,Vannforing,m3/s
2019-01-13T11:00:00Z,48.21636761,Malselvfossen,discharge,Vannforing,m3/s
2019-01-14T11:00:00Z,46.11177243,Malselvfossen,discharge,Vannforing,m3/s
2019-01-15T11:00:00Z,46.99772429,Malselvfossen,discharge,Vannforing,m3/s
2019-01-16T11:00:00Z,45.47579869,Malselvfossen,discharge,Vannforing,m3/s
2019-01-17T11:00:00Z,44.81960613,Malselvfossen,discharge,Vannforing,m3/s
2019-01-18T11:00:00Z,44.9868709,Malselvfossen,discharge,Vannforing,m3/s
2019-01-19T11:00:00Z,44.9868709,Malselvfossen,discharge,Vannforing,m3/s
2019-01-20T11:00:00Z,45.27544858,Malselvfossen,discharge,Vannforing,m3/s
2019-01-21T11:00:00Z,44.11929978,Malselvfossen,discharge,Vannforing,m3/s
2019-01-22T11:00:00Z,44.57514223,Malselvfossen,discharge,Vannforing,m3/s
2019-01-23T11:00:00Z,45.23684902,Malselvfossen,discharge,Vannforing,m3/s
2019-01-24T11:00:00Z,43.9961488,Malselvfossen,discharge,Vannforing,m3/s
2019-01-25T11:00:00Z,43.94284464,Malselvfossen,discharge,Vannforing,m3/s
2019-01-26T11:00:00Z,41.71142232,Malselvfossen,discharge,Vannforing,m3/s
2019-01-27T11:00:00Z,41.88787746,Malselvfossen,discharge,Vannforing,m3/s
2019-01-28T11:00:00Z,43.13225383,Malselvfossen,discharge,Vannforing,m3/s
2019-01-29T11:00:00Z,43.48516411,Malselvfossen,discharge,Vannforing,m3/s
2019-01-30T11:00:00Z,42.40621444,Malselvfossen,discharge,Vannforing,m3/s
2019-01-31T11:00:00Z,42.36577681,Malselvfossen,discharge,Vannforing,m3/s
2019-02-01T11:00:00Z,41.63973742,Malselvfossen,discharge,Vannforing,m3/s
2019-02-02T11:00:00Z,39.2502407,Malselvfossen,discharge,Vannforing,m3/s
2019-02-03T11:00:00Z,39.77225383,Malselvfossen,discharge,Vannforing,m3/s
2019-02-04T11:00:00Z,38.60323851,Malselvfossen,discharge,Vannforing,m3/s
2019-02-05T11:00:00Z,39.4652954,Malselvfossen,discharge,Vannforing,m3/s
2019-02-06T11:00:00Z,40.83466083,Malselvfossen,discharge,Vannforing,m3/s
2019-02-07T11:00:00Z,40.42660832,Malselvfossen,discharge,Vannforing,m3/s
2019-02-08T11:00:00Z,40.05347921,Malselvfossen,discharge,Vannforing,m3/s
2019-02-09T11:00:00Z,38.75947484,Malselvfossen,discharge,Vannforing,m3/s
2019-02-10T11:00:00Z,38.25032823,Malselvfossen,discharge,Vannforing,m3/s
2019-02-11T11:00:00Z,37.22100656,Malselvfossen,discharge,Vannforing,m3/s
2019-02-12T11:00:00Z,39.29619256,Malselvfossen,discharge,Vannforing,m3/s
2019-02-13T11:00:00Z,38.8054267,Malselvfossen,discharge,Vannforing,m3/s
2019-02-14T11:00:00Z,36.12183807,Malselvfossen,discharge,Vannforing,m3/s
2019-02-15T11:00:00Z,38.94512035,Malselvfossen,discharge,Vannforing,m3/s
2019-02-16T11:00:00Z,38.14371991,Malselvfossen,discharge,Vannforing,m3/s
2019-02-17T11:00:00Z,38.97269147,Malselvfossen,discharge,Vannforing,m3/s
2019-02-18T11:00:00Z,39.52227571,Malselvfossen,discharge,Vannforing,m3/s
2019-02-19T11:00:00Z,39.91746171,Malselvfossen,discharge,Vannforing,m3/s
2019-02-20T11:00:00Z,39.85496718,Malselvfossen,discharge,Vannforing,m3/s
2019-02-21T11:00:00Z,41.27212254,Malselvfossen,discharge,Vannforing,m3/s
2019-02-22T11:00:00Z,41.41365427,Malselvfossen,discharge,Vannforing,m3/s
2019-02-23T11:00:00Z,40.51115974,Malselvfossen,discharge,Vannforing,m3/s
2019-02-24T11:00:00Z,49.50118162,Malselvfossen,discharge,Vannforing,m3/s
2019-02-25T11:00:00Z,54.82792123,Malselvfossen,discharge,Vannforing,m3/s
2019-02-26T11:00:00Z,57.49129103,Malselvfossen,discharge,Vannforing,m3/s
2019-02-27T11:00:00Z,56.32595186,Malselvfossen,discharge,Vannforing,m3/s
2019-02-28T11:00:00Z,52.16455142,Malselvfossen,discharge,Vannforing,m3/s
2019-03-01T11:00:00Z,49.38354486,Malselvfossen,discharge,Vannforing,m3/s
2019-03-02T11:00:00Z,47.88367615,Malselvfossen,discharge,Vannforing,m3/s
2019-03-03T11:00:00Z,47.78442013,Malselvfossen,discharge,Vannforing,m3/s
2019-03-04T11:00:00Z,48.37076586,Malselvfossen,discharge,Vannforing,m3/s
2019-03-05T11:00:00Z,48.16857768,Malselvfossen,discharge,Vannforing,m3/s
2019-03-06T11:00:00Z,48.98835886,Malselvfossen,discharge,Vannforing,m3/s
2019-03-07T11:00:00Z,47.99396061,Malselvfossen,discharge,Vannforing,m3/s
2019-03-08T11:00:00Z,47.04551422,Malselvfossen,discharge,Vannforing,m3/s
2019-03-09T11:00:00Z,46.31763676,Malselvfossen,discharge,Vannforing,m3/s
2019-03-10T11:00:00Z,45.86730853,Malselvfossen,discharge,Vannforing,m3/s
2019-03-11T11:00:00Z,45.58056893,Malselvfossen,discharge,Vannforing,m3/s
2019-03-12T11:00:00Z,45.47947484,Malselvfossen,discharge,Vannforing,m3/s
2019-03-13T11:00:00Z,42.94109409,Malselvfossen,discharge,Vannforing,m3/s
2019-03-14T11:00:00Z,41.91544858,Malselvfossen,discharge,Vannforing,m3/s
2019-03-15T11:00:00Z,41.74450766,Malselvfossen,discharge,Vannforing,m3/s
2019-03-16T11:00:00Z,40.73540481,Malselvfossen,discharge,Vannforing,m3/s
2019-03-17T11:00:00Z,41.12507659,Malselvfossen,discharge,Vannforing,m3/s
2019-03-18T11:00:00Z,40.75929978,Malselvfossen,discharge,Vannforing,m3/s
2019-03-19T11:00:00Z,40.01671772,Malselvfossen,discharge,Vannforing,m3/s
2019-03-20T11:00:00Z,39.58660832,Malselvfossen,discharge,Vannforing,m3/s
2019-03-21T11:00:00Z,38.5609628,Malselvfossen,discharge,Vannforing,m3/s
2019-03-22T11:00:00Z,40.99569453,Malselvfossen,discharge,Vannforing,m3/s
2019-03-23T11:00:00Z,39.73466521,Malselvfossen,discharge,Vannforing,m3/s
2019-03-24T11:00:00Z,41.41440788,Malselvfossen,discharge,Vannforing,m3/s
2019-03-25T11:00:00Z,39.91816018,Malselvfossen,discharge,Vannforing,m3/s
2019-03-26T11:00:00Z,36.81142845,Malselvfossen,discharge,Vannforing,m3/s
2019-03-27T11:00:00Z,35.40954748,Malselvfossen,discharge,Vannforing,m3/s
2019-03-28T11:00:00Z,38.18237462,Malselvfossen,discharge,Vannforing,m3/s
2019-03-29T11:00:00Z,43.35352123,Malselvfossen,discharge,Vannforing,m3/s
2019-03-30T11:00:00Z,41.58351072,Malselvfossen,discharge,Vannforing,m3/s
2019-03-31T11:00:00Z,38.81674923,Malselvfossen,discharge,Vannforing,m3/s
2019-04-01T11:00:00Z,36.59948009,Malselvfossen,discharge,Vannforing,m3/s
2019-04-02T11:00:00Z,33.75121838,Malselvfossen,discharge,Vannforing,m3/s
2019-04-03T11:00:00Z,31.43210153,Malselvfossen,discharge,Vannforing,m3/s
2019-04-04T11:00:00Z,30.96743632,Malselvfossen,discharge,Vannforing,m3/s
2019-04-05T11:00:00Z,31.97642888,Malselvfossen,discharge,Vannforing,m3/s
2019-04-06T11:00:00Z,32.0103965,Malselvfossen,discharge,Vannforing,m3/s
2019-04-07T11:00:00Z,31.411607,Malselvfossen,discharge,Vannforing,m3/s
2019-04-08T11:00:00Z,30.62961663,Malselvfossen,discharge,Vannforing,m3/s
2019-04-09T11:00:00Z,30.18347921,Malselvfossen,discharge,Vannforing,m3/s
2019-04-10T11:00:00Z,28.22653654,Malselvfossen,discharge,Vannforing,m3/s
2019-04-11T11:00:00Z,26.27731379,Malselvfossen,discharge,Vannforing,m3/s
2019-04-12T11:00:00Z,26.84772341,Malselvfossen,discharge,Vannforing,m3/s
2019-04-13T11:00:00Z,27.7205698,Malselvfossen,discharge,Vannforing,m3/s
2019-04-14T11:00:00Z,27.76740394,Malselvfossen,discharge,Vannforing,m3/s
2019-04-15T11:00:00Z,34.37770766,Malselvfossen,discharge,Vannforing,m3/s
2019-04-16T11:00:00Z,39.23724551,Malselvfossen,discharge,Vannforing,m3/s
2019-04-17T11:00:00Z,37.7808105,Malselvfossen,discharge,Vannforing,m3/s
2019-04-18T11:00:00Z,34.99465733,Malselvfossen,discharge,Vannforing,m3/s
2019-04-19T11:00:00Z,38.07036236,Malselvfossen,discharge,Vannforing,m3/s
2019-04-20T11:00:00Z,54.51908796,Malselvfossen,discharge,Vannforing,m3/s
2019-04-21T11:00:00Z,95.1058477,Malselvfossen,discharge,Vannforing,m3/s
2019-04-22T11:00:00Z,150.1804569,Malselvfossen,discharge,Vannforing,m3/s
2019-04-23T11:00:00Z,214.892954,Malselvfossen,discharge,Vannforing,m3/s
2019-04-24T11:00:00Z,254.8324726,Malselvfossen,discharge,Vannforing,m3/s
2019-04-25T11:00:00Z,280.3927352,Malselvfossen,discharge,Vannforing,m3/s
2019-04-26T11:00:00Z,285.1845952,Malselvfossen,discharge,Vannforing,m3/s
2019-04-27T11:00:00Z,280.3927352,Malselvfossen,discharge,Vannforing,m3/s
2019-04-28T11:00:00Z,277.1963239,Malselvfossen,discharge,Vannforing,m3/s
2019-04-29T11:00:00Z,246.8442013,Malselvfossen,discharge,Vannforing,m3/s
2019-04-30T11:00:00Z,232.4667834,Malselvfossen,discharge,Vannforing,m3/s
2019-05-01T11:00:00Z,229.2722101,Malselvfossen,discharge,Vannforing,m3/s
2019-05-02T11:00:00Z,216.4920788,Malselvfossen,discharge,Vannforing,m3/s
2019-05-03T11:00:00Z,211.6983807,Malselvfossen,discharge,Vannforing,m3/s
2019-05-04T11:00:00Z,203.7101094,Malselvfossen,discharge,Vannforing,m3/s
2019-05-05T11:00:00Z,192.5291028,Malselvfossen,discharge,Vannforing,m3/s
