Date,variable,concentration_linear,daily_flux_linear,concentration_logqc,daily_flux_logqc,concentration_sensor,daily_flux_sensor,concentration_qc,daily_flux_qc
9/29/18,DOC,1.55,18064.98,0.99,11538.52,71.46,34660.33,1.51,17571.61
9/30/18,SPM,0.77,8529.31,1.69,18646.30,55.21,25371.05,2.68,29524.31
9/30/18,DOC,1.58,17381.34,0.86,9504.05,65.18,29953.91,1.50,16511.77
10/1/18,SPM,0.77,8333.91,0.77,8333.91,55.53,25040.98,2.64,28574.08
10/1/18,DOC,1.60,17317.22,1.60,17317.22,58.97,26593.49,1.49,16158.18
10/2/18,SPM,0.78,8358.23,0.78,8398.88,54.79,24608.69,2.63,28371.26
10/2/18,DOC,1.58,17058.31,1.59,17133.68,55.77,25045.18,1.49,16082.19
10/3/18,SPM,0.78,7890.83,0.94,9487.51,63.41,26699.99,2.51,25381.52
10/3/18,DOC,1.57,15816.31,1.43,14495.33,53.86,22676.14,1.48,14939.49
10/4/18,SPM,0.79,7558.24,1.08,10427.09,54.64,21882.75,2.42,23296.87
10/4/18,DOC,1.55,14877.53,1.32,12733.84,51.16,20489.03,1.47,14115.08
10/5/18,SPM,0.79,6968.56,1.40,12315.29,53.88,19759.90,2.28,20056.06
10/5/18,DOC,1.53,13469.36,1.15,10134.14,47.76,17515.61,1.45,12780.12
10/6/18,SPM,0.80,6568.29,1.57,12906.27,52.35,17972.20,2.18,17947.21
10/6/18,DOC,1.51,12465.63,0.96,7921.45,44.81,15386.07,1.44,11870.23
10/7/18,SPM,0.80,6531.66,1.85,15023.66,52.05,17648.99,2.16,17578.88
10/7/18,DOC,1.50,12170.43,0.95,7747.31,43.15,14633.68,1.44,11707.49
10/8/18,SPM,0.81,6373.56,0.90,7065.56,54.89,18041.89,2.12,16685.01
10/8/18,DOC,1.48,11658.57,0.96,7568.87,42.93,14110.11,1.43,11307.35
10/9/18,SPM,0.81,6517.77,0.86,6914.14,52.21,17430.89,2.14,17127.24
10/9/18,DOC,1.46,11703.14,0.95,7618.36,43.25,14439.33,1.44,11506.25
10/10/18,SPM,0.82,7511.80,1.24,11389.80,58.58,22389.70,2.35,21512.57
10/10/18,DOC,1.44,13238.70,1.23,11280.75,50.47,19291.72,1.46,13388.80
10/11/18,SPM,0.82,7638.55,1.21,11174.05,56.17,21689.64,2.36,21886.16
10/11/18,DOC,1.43,13211.91,1.25,11580.67,65.11,25141.84,1.46,13542.56
10/12/18,SPM,0.83,8210.02,1.00,9872.08,56.34,23226.52,2.47,24481.00
10/12/18,DOC,1.41,13934.98,1.39,13726.23,64.63,26648.01,1.47,14586.36
10/13/18,SPM,0.84,9525.66,3.21,36608.50,53.72,25531.39,2.74,31301.17
10/13/18,DOC,1.39,15864.15,1.06,12037.91,65.17,30972.10,1.50,17162.79
10/14/18,SPM,0.84,11194.54,1.00,13311.36,61.15,33933.00,3.09,41100.07
10/14/18,DOC,1.37,18291.02,0.96,12841.94,60.79,33735.16,1.54,20554.99
10/15/18,SPM,0.85,17435.79,3.88,79957.23,84.42,72492.38,4.39,90475.79
10/15/18,DOC,1.36,27946.72,1.51,31025.72,53.53,45968.88,1.69,34852.67
10/16/18,SPM,0.85,15309.51,4.78,85967.64,77.31,57921.50,3.92,70484.08
10/16/18,DOC,1.34,24068.81,0.94,16924.37,49.84,37342.41,1.64,29450.17
10/17/18,SPM,0.86,13099.97,7.60,116255.58,63.66,40550.03,3.44,52568.72
10/17/18,DOC,1.32,20198.16,1.96,30033.19,47.78,30436.21,1.58,24206.57
10/18/18,SPM,0.86,11888.44,0.97,13372.16,63.16,36282.84,3.17,43705.55
10/18/18,DOC,1.30,17974.46,1.10,15132.04,45.44,26103.39,1.55,21410.41
10/19/18,SPM,0.87,14061.16,4.88,79065.13,69.09,46652.88,3.60,58375.22
10/19/18,DOC,1.29,20844.03,1.34,21764.46,47.73,32227.17,1.60,25958.28
10/20/18,SPM,0.87,14674.88,4.84,81421.00,61.88,43333.86,3.71,62353.93
10/20/18,DOC,1.27,21325.64,1.19,19926.39,54.02,37829.28,1.61,27127.78
10/21/18,SPM,0.88,13571.84,6.38,98604.04,58.35,37559.14,3.47,53555.97
10/21/18,DOC,1.25,19331.59,1.76,27240.99,54.75,35237.78,1.59,24508.47
10/22/18,SPM,0.88,13319.42,9.73,146558.81,59.35,37258.97,3.40,51212.30
10/22/18,DOC,1.23,18592.95,2.29,34451.70,56.82,35674.14,1.58,23788.88
10/23/18,SPM,0.89,11847.09,1.00,13311.64,58.20,32298.08,3.09,41111.63
10/23/18,DOC,1.22,16204.60,0.96,12851.61,56.24,31215.53,1.54,20558.83
10/24/18,SPM,0.89,10238.08,3.10,35463.27,59.54,28385.02,2.75,31468.78
10/24/18,DOC,1.20,13719.42,1.05,11961.51,53.80,25645.07,1.51,17223.55
10/25/18,SPM,0.90,8781.72,1.04,10142.65,56.89,23120.95,2.45,23887.80
10/25/18,DOC,1.18,11526.88,1.36,13226.36,48.75,19812.80,1.47,14351.28
10/26/18,SPM,0.91,8706.05,1.08,10427.55,54.86,21970.85,2.42,23295.95
10/26/18,DOC,1.16,11191.53,1.32,12733.08,47.09,18859.01,1.47,14114.71
10/27/18,SPM,0.91,8941.68,1.02,10027.14,56.11,22945.18,2.46,24137.19
10/27/18,DOC,1.15,11254.90,1.37,13435.84,44.15,18052.41,1.47,14450.36
10/28/18,SPM,0.92,8812.09,1.08,10423.81,53.03,21241.85,2.42,23303.52
10/28/18,DOC,1.13,10858.54,1.33,12739.35,43.32,17352.12,1.47,14117.75
10/29/18,SPM,0.92,8309.62,1.31,11776.99,52.32,19648.67,2.32,20875.88
10/29/18,DOC,1.11,10022.01,1.20,10775.03,40.28,15127.72,1.46,13124.57
10/30/18,SPM,0.93,7532.00,1.90,15415.03,52.00,17594.92,2.16,17517.34
10/30/18,DOC,1.09,8889.44,0.95,7718.21,38.57,13051.23,1.44,11680.18
10/31/18,SPM,0.93,9116.09,1.03,10107.67,51.36,20911.69,2.45,23962.74
10/31/18,DOC,1.08,10526.08,1.36,13289.20,37.04,15083.46,1.47,14381.09
11/1/18,SPM,0.94,9358.04,0.98,9725.73,52.38,21769.16,2.49,24815.43
11/1/18,DOC,1.06,10569.11,1.40,14010.43,36.41,15128.79,1.48,14718.02
11/2/18,SPM,0.94,8443.28,1.33,11940.99,53.34,19885.32,2.30,20618.43
11/2/18,DOC,1.04,9325.19,1.18,10572.51,35.05,13066.36,1.45,13016.93
11/3/18,SPM,0.95,7374.94,0.93,7214.22,53.70,17386.68,2.09,16271.59
11/3/18,DOC,1.02,7963.25,0.97,7521.61,34.21,11074.34,1.43,11119.69
11/4/18,SPM,0.95,7034.21,1.05,7762.46,54.94,16870.00,2.02,14903.02
11/4/18,DOC,1.01,7423.71,1.00,7357.68,34.33,10542.06,1.42,10485.78
11/5/18,SPM,0.96,8207.44,0.96,8207.44,56.41,20093.23,2.23,19094.94
11/5/18,DOC,0.99,8463.93,0.99,8463.93,36.16,12880.77,1.45,12369.88
11/6/18,SPM,0.95,9414.87,1.00,9906.14,65.85,27099.57,2.47,24404.58
11/6/18,DOC,0.99,9781.73,1.38,13661.53,39.16,16116.95,1.47,14556.19
11/7/18,SPM,0.95,9653.50,0.91,9322.03,71.32,30312.87,2.53,25791.56
11/7/18,DOC,0.99,10105.21,1.46,14849.54,40.91,17387.93,1.48,15098.84
11/8/18,SPM,0.94,8053.87,1.51,12948.79,74.09,26458.96,2.24,19176.97
11/8/18,DOC,0.99,8494.67,1.10,9460.15,40.32,14399.54,1.45,12405.17
11/9/18,SPM,0.93,6800.80,1.38,10042.14,65.13,19784.95,2.01,14641.34
11/9/18,DOC,0.99,7227.81,0.71,5182.59,37.34,11341.85,1.42,10362.21
11/10/18,SPM,0.93,7081.87,0.96,7374.90,63.02,20081.51,2.07,15846.21
11/10/18,DOC,0.99,7584.40,0.98,7471.92,36.26,11553.29,1.43,10924.80
11/11/18,SPM,0.92,6375.70,2.81,19479.04,59.89,17307.92,1.94,13488.79
11/11/18,DOC,0.99,6881.00,0.90,6259.36,37.46,10826.38,1.41,9808.08
11/12/18,SPM,0.91,6105.66,2.67,17888.06,61.83,17236.91,1.90,12721.19
11/12/18,DOC,0.99,6640.96,1.19,7960.29,38.65,10775.96,1.41,9429.41
11/13/18,SPM,0.91,6560.35,1.51,10928.31,63.48,19158.34,2.00,14486.06
11/13/18,DOC,0.99,7191.55,0.65,4741.51,41.06,12391.96,1.42,10288.51
11/14/18,SPM,0.90,6223.16,2.80,19394.90,61.66,17786.65,1.94,13448.60
11/14/18,DOC,0.99,6875.89,0.92,6336.27,40.89,11795.45,1.41,9788.45
11/15/18,SPM,0.89,6364.64,1.41,10075.74,63.10,18757.31,1.98,14128.42
11/15/18,DOC,0.99,7088.24,0.85,6035.29,40.40,12008.88,1.42,10117.65
11/16/18,SPM,0.89,7512.49,1.06,9002.26,67.65,23917.03,2.22,18854.31
11/16/18,DOC,0.99,8433.75,0.98,8350.22,42.86,15152.46,1.45,12266.03
11/17/18,SPM,0.88,11249.13,1.03,13242.63,94.97,50665.67,2.99,38337.63
11/17/18,DOC,0.99,12730.73,0.83,10657.62,46.31,24708.04,1.53,19628.61
11/18/18,SPM,0.87,9692.25,2.32,25748.36,76.14,35272.00,2.69,29936.76
11/18/18,DOC,0.99,11058.14,0.95,10553.76,53.16,24625.15,1.50,16664.04
11/19/18,SPM,0.87,7175.39,1.43,11886.53,74.13,25621.24,2.19,18150.24
11/19/18,DOC,1.00,8253.77,0.97,8017.44,50.65,17505.28,1.44,11959.43
11/20/18,SPM,0.86,7744.36,1.30,11749.38,65.09,24474.80,2.32,20919.91
11/20/18,DOC,1.00,8981.91,1.20,10809.79,47.47,17849.69,1.46,13142.94
11/21/18,SPM,0.85,7120.07,1.29,10765.13,55.76,19427.75,2.20,18397.97
11/21/18,DOC,1.00,8326.66,0.97,8134.54,44.03,15340.37,1.44,12067.78
11/22/18,SPM,0.84,6315.85,1.02,7607.14,53.94,16805.63,2.04,15267.76
11/22/18,DOC,1.00,7448.17,0.99,7402.56,43.13,13438.18,1.43,10656.71
11/23/18,SPM,0.84,6383.51,0.97,7412.86,64.81,20573.88,2.07,15748.81
11/23/18,DOC,1.00,7591.65,0.98,7460.39,39.29,12472.55,1.43,10879.91
11/24/18,SPM,0.83,7028.65,1.11,9373.89,68.80,24244.04,2.22,18750.03
11/24/18,DOC,1.00,8430.16,0.98,8300.94,39.67,13980.00,1.45,12220.88
11/25/18,SPM,0.82,6547.63,0.88,6997.64,60.03,19869.38,2.13,16880.64
11/25/18,DOC,1.00,7920.70,0.96,7590.89,42.06,13921.93,1.43,11395.57
11/26/18,SPM,0.82,5743.24,1.32,9281.23,55.87,16353.44,1.96,13776.49
11/26/18,DOC,1.00,7007.81,1.10,7702.90,42.67,12490.51,1.42,9947.97
11/27/18,SPM,0.81,4523.50,1.50,8384.18,54.20,12601.11,1.70,9499.08
11/27/18,DOC,1.00,5567.69,1.13,6300.45,41.27,9595.74,1.39,7737.46
11/28/18,SPM,0.80,4476.42,1.34,7481.60,56.00,12992.52,1.70,9468.16
11/28/18,DOC,1.00,5558.24,1.11,6161.01,41.20,9559.03,1.39,7720.28
11/29/18,SPM,0.80,4429.65,1.20,6686.88,57.49,13311.60,1.70,9437.78
11/29/18,DOC,1.00,5548.97,1.08,6026.55,39.49,9143.23,1.39,7703.38
11/30/18,SPM,0.79,4382.90,1.08,5965.65,54.29,12545.42,1.70,9407.02
11/30/18,DOC,1.00,5539.53,1.06,5892.91,40.51,9360.85,1.39,7686.24
12/1/18,SPM,0.78,4336.44,0.96,5329.59,55.06,12695.77,1.69,9376.74
12/1/18,DOC,1.00,5530.24,1.04,5763.80,40.64,9371.28,1.39,7669.35
12/2/18,SPM,0.78,4290.00,0.86,4752.61,52.12,11993.70,1.69,9346.08
12/2/18,DOC,1.00,5520.79,1.02,5635.48,40.82,9394.32,1.39,7652.23
12/3/18,SPM,0.77,4243.85,0.77,4243.85,51.87,11912.41,1.69,9315.88
12/3/18,DOC,1.00,5511.49,1.00,5511.49,39.92,9168.04,1.39,7635.34
12/4/18,SPM,0.79,4349.76,0.77,4233.36,51.99,11914.55,1.69,9285.31
12/4/18,DOC,1.01,5547.20,1.00,5515.99,40.64,9313.14,1.39,7618.23
12/5/18,SPM,0.81,4455.19,0.77,4222.88,52.53,12012.28,1.69,9254.78
12/5/18,DOC,1.02,5582.71,1.01,5520.51,39.64,9064.55,1.38,7601.12
12/6/18,SPM,0.83,4560.28,0.77,4212.55,52.49,11978.27,1.68,9224.73
12/6/18,DOC,1.03,5618.19,1.01,5524.98,38.59,8806.03,1.38,7584.26
12/7/18,SPM,0.85,4664.76,0.77,4202.08,52.49,11955.38,1.68,9194.30
12/7/18,DOC,1.03,5653.31,1.01,5529.53,38.29,8719.45,1.38,7567.16
12/8/18,SPM,0.87,4768.91,0.77,4191.75,52.30,11887.60,1.68,9164.33
12/8/18,DOC,1.04,5688.40,1.01,5534.02,37.72,8572.96,1.38,7550.30
12/9/18,SPM,0.90,4872.44,0.77,4181.29,49.58,11244.25,1.68,9133.99
12/9/18,DOC,1.05,5723.14,1.02,5538.60,37.37,8475.52,1.38,7533.21
12/10/18,SPM,0.92,4975.64,0.77,4170.97,46.55,10535.61,1.68,9104.12
12/10/18,DOC,1.06,5757.84,1.02,5543.12,41.98,9501.57,1.38,7516.37
12/11/18,SPM,0.94,5078.22,0.77,4160.52,45.60,10298.77,1.67,9073.87
12/11/18,DOC,1.07,5792.18,1.02,5547.72,42.25,9541.32,1.38,7499.29
12/12/18,SPM,0.96,5180.33,0.77,4150.07,45.25,10199.08,1.67,9043.68
12/12/18,DOC,1.08,5826.33,1.03,5552.33,41.50,9354.13,1.38,7482.22
12/13/18,SPM,0.98,5282.11,0.77,4139.76,46.20,10391.16,1.67,9013.94
12/13/18,DOC,1.09,5860.45,1.03,5556.89,40.20,9040.91,1.38,7465.39
12/14/18,SPM,1.00,5383.27,0.77,4129.32,46.05,10335.75,1.67,8983.83
12/14/18,DOC,1.09,5894.20,1.03,5561.53,38.77,8700.30,1.38,7448.33
12/15/18,SPM,1.02,5484.11,0.77,4119.03,46.08,10319.11,1.67,8954.19
12/15/18,DOC,1.10,5927.94,1.04,5566.12,39.32,8806.68,1.38,7431.51
12/16/18,SPM,1.04,5584.31,0.77,4108.59,45.33,10130.47,1.66,8924.17
12/16/18,DOC,1.11,5961.30,1.04,5570.79,38.44,8590.23,1.38,7414.46
12/17/18,SPM,1.06,5684.21,0.77,4098.31,45.29,10100.88,1.66,8894.62
12/17/18,DOC,1.12,5994.64,1.04,5575.40,39.11,8721.84,1.38,7397.65
12/18/18,SPM,1.08,5783.46,0.77,4087.88,46.74,10402.37,1.66,8864.70
12/18/18,DOC,1.13,6027.62,1.04,5580.10,39.02,8683.63,1.38,7380.61
12/19/18,SPM,1.10,5882.41,0.77,4077.60,49.72,11041.49,1.66,8835.24
12/19/18,DOC,1.14,6060.57,1.05,5584.74,38.23,8490.77,1.38,7363.81
12/20/18,SPM,1.12,5980.71,0.76,4067.18,49.41,10948.97,1.66,8805.41
12/20/18,DOC,1.15,6093.16,1.05,5589.46,37.84,8385.63,1.38,7346.78
12/21/18,SPM,1.15,6078.54,0.76,4056.77,51.54,11395.93,1.65,8775.63
12/21/18,DOC,1.15,6125.54,1.05,5594.20,36.91,8160.63,1.38,7329.76
12/22/18,SPM,1.17,6176.07,0.76,4046.50,47.52,10485.25,1.65,8746.31
12/22/18,DOC,1.16,6157.92,1.06,5598.88,37.62,8301.46,1.38,7312.98
12/23/18,SPM,1.19,6272.95,0.76,4036.10,47.36,10427.80,1.65,8716.62
12/23/18,DOC,1.17,6189.91,1.06,5603.65,37.31,8215.30,1.38,7295.96
12/24/18,SPM,1.21,6369.54,0.76,4025.84,46.85,10292.76,1.65,8687.39
12/24/18,DOC,1.18,6221.90,1.06,5608.36,36.76,8077.24,1.38,7279.19
12/25/18,SPM,1.23,6465.46,0.76,4015.45,46.45,10181.96,1.65,8657.79
12/25/18,DOC,1.19,6253.51,1.07,5613.15,36.55,8012.13,1.38,7262.19
12/26/18,SPM,1.25,6381.70,0.76,3875.95,45.77,9737.86,1.62,8261.61
12/26/18,DOC,1.20,6113.24,1.13,5789.70,36.85,7840.65,1.38,7032.45
12/27/18,SPM,1.27,6488.20,0.76,3875.95,45.77,9737.86,1.62,8261.61
12/27/18,DOC,1.21,6157.01,1.13,5789.70,36.85,7840.65,1.38,7032.45
12/28/18,SPM,1.29,6386.08,0.76,3733.70,45.46,9366.18,1.59,7857.41
12/28/18,DOC,1.21,6004.61,1.28,6338.84,36.72,7565.85,1.37,6793.80
12/29/18,SPM,1.31,6129.83,1.05,4917.59,46.35,9020.86,1.54,7193.50
12/29/18,DOC,1.22,5712.10,1.46,6801.81,35.78,6963.44,1.37,6391.64
12/30/18,SPM,1.33,6229.29,1.05,4884.99,46.65,9082.46,1.54,7197.12
12/30/18,DOC,1.23,5754.01,1.46,6808.18,35.52,6914.88,1.37,6393.86
12/31/18,SPM,1.35,5686.38,1.16,4884.33,46.06,8060.65,1.46,6113.51
12/31/18,DOC,1.24,5207.62,1.52,6390.34,35.64,6236.49,1.36,5706.49
1/1/19,SPM,1.37,5542.04,1.33,5341.81,45.12,7578.16,1.43,5746.33
1/1/19,DOC,1.25,5032.98,1.43,5755.34,36.45,6121.37,1.36,5463.49
1/2/19,SPM,1.40,4939.55,2.44,8620.98,45.01,6636.65,1.34,4733.81
1/2/19,DOC,1.26,4449.13,1.92,6781.49,37.07,5466.29,1.35,4761.52
1/3/19,SPM,1.42,5296.58,1.77,6614.71,44.70,6963.76,1.37,5134.90
1/3/19,DOC,1.27,4732.52,3.50,13089.98,36.91,5750.63,1.35,5045.65
1/4/19,SPM,1.44,5710.59,1.41,5593.71,45.60,7547.86,1.42,5622.01
1/4/19,DOC,1.27,5062.46,1.36,5417.94,36.87,6103.34,1.35,5379.91
1/5/19,SPM,1.46,5743.89,1.46,5748.04,46.29,7596.54,1.41,5549.98
1/5/19,DOC,1.28,5052.91,1.33,5228.02,36.84,6046.55,1.35,5331.18
1/6/19,SPM,1.48,5712.35,1.48,5724.42,45.63,7342.64,1.40,5388.59
1/6/19,DOC,1.29,4987.41,4.21,16264.23,36.88,5934.17,1.35,5221.13
1/7/19,SPM,1.50,5869.37,1.50,5869.37,47.23,7700.06,1.40,5495.39
1/7/19,DOC,1.30,5086.78,1.30,5086.78,37.89,6176.94,1.35,5294.09
1/8/19,SPM,1.57,6294.24,1.35,5427.05,48.51,8107.68,1.42,5703.28
1/8/19,DOC,1.29,5171.19,1.41,5637.11,38.85,6492.60,1.35,5434.62
1/9/19,SPM,1.64,6398.57,1.50,5846.68,46.65,7590.62,1.40,5478.69
1/9/19,DOC,1.28,4992.78,1.56,6090.28,40.16,6533.62,1.35,5282.72
1/10/19,SPM,1.71,6626.28,1.49,5775.25,46.20,7468.47,1.40,5426.08
1/10/19,DOC,1.27,4919.13,2.78,10783.97,40.28,6511.05,1.35,5246.80
1/11/19,SPM,1.78,7110.44,1.37,5469.47,57.88,9648.41,1.42,5682.23
1/11/19,DOC,1.26,5029.89,1.39,5579.86,38.87,6479.92,1.35,5420.48
1/12/19,SPM,1.85,7740.12,1.15,4838.58,54.62,9540.85,1.45,6096.41
1/12/19,DOC,1.25,5224.95,1.55,6500.92,39.98,6983.66,1.36,5695.30
1/13/19,SPM,1.92,7980.66,1.16,4812.82,51.81,8993.74,1.45,6039.14
1/13/19,DOC,1.24,5147.85,1.58,6598.57,40.03,6947.66,1.36,5657.71
1/14/19,SPM,1.99,7908.35,1.39,5543.71,48.84,8108.07,1.42,5645.99
1/14/19,DOC,1.23,4880.47,1.38,5482.09,40.12,6659.23,1.35,5396.09
1/15/19,SPM,2.05,8341.64,1.29,5219.38,47.71,8072.52,1.43,5810.05
1/15/19,DOC,1.21,4930.73,1.46,5932.99,40.35,6826.50,1.36,5506.06
1/16/19,SPM,2.12,8343.74,1.47,5793.05,48.68,7969.45,1.41,5529.52
1/16/19,DOC,1.20,4728.96,1.32,5174.82,40.16,6575.16,1.35,5317.30
1/17/19,SPM,2.19,8491.65,1.49,5754.08,48.05,7753.02,1.40,5410.48
1/17/19,DOC,1.19,4619.24,3.30,12790.95,39.61,6391.76,1.35,5236.12
1/18/19,SPM,2.26,8792.65,1.49,5795.10,47.10,7627.27,1.40,5440.71
1/18/19,DOC,1.18,4594.83,2.37,9194.23,38.49,6232.82,1.35,5256.80
1/19/19,SPM,2.33,9061.95,1.49,5795.10,47.10,7627.27,1.40,5440.71
1/19/19,DOC,1.17,4553.19,2.37,9194.23,38.49,6232.82,1.35,5256.80
1/20/19,SPM,2.40,9391.11,1.50,5866.19,46.46,7572.06,1.40,5493.05
1/20/19,DOC,1.16,4540.48,1.33,5216.52,38.18,6223.66,1.35,5292.50
1/21/19,SPM,2.47,9415.41,1.58,6026.85,47.88,7604.70,1.39,5284.70
1/21/19,DOC,1.15,4383.69,4.33,16492.49,37.72,5991.23,1.35,5149.64
1/22/19,SPM,2.54,9779.53,1.49,5735.50,48.92,7849.82,1.39,5366.42
1/22/19,DOC,1.14,4387.72,4.84,18651.28,37.46,6010.79,1.35,5205.92
1/23/19,SPM,2.61,10195.51,1.50,5856.65,47.92,7803.69,1.40,5486.04
1/23/19,DOC,1.13,4410.98,1.44,5626.16,37.23,6063.19,1.35,5287.72
1/24/19,SPM,2.68,10179.25,1.61,6108.61,48.34,7656.24,1.38,5262.71
1/24/19,DOC,1.12,4249.27,4.20,15949.93,36.89,5842.72,1.35,5134.45
1/25/19,SPM,2.75,10429.97,1.62,6144.41,49.51,7831.74,1.38,5253.21
1/25/19,DOC,1.11,4203.45,4.14,15720.20,36.65,5798.10,1.35,5127.87
1/26/19,SPM,2.82,10150.03,2.19,7899.15,49.41,7418.83,1.35,4862.21
1/26/19,DOC,1.10,3951.38,2.34,8425.69,36.80,5526.42,1.35,4853.41
1/27/19,SPM,2.89,10443.72,2.14,7740.04,51.17,7716.81,1.35,4892.65
1/27/19,DOC,1.09,3929.32,2.45,8862.27,36.47,5499.48,1.35,4875.06
1/28/19,SPM,2.96,11012.18,1.80,6721.37,49.74,7723.38,1.37,5109.64
1/28/19,DOC,1.08,4006.12,3.38,12580.33,35.89,5573.23,1.35,5028.00
1/29/19,SPM,3.02,11362.60,1.72,6462.47,53.09,8311.56,1.38,5171.93
1/29/19,DOC,1.06,3998.65,3.69,13868.94,35.48,5554.90,1.35,5071.45
1/30/19,SPM,3.09,11334.53,1.99,7294.52,54.86,8375.09,1.36,4982.53
1/30/19,DOC,1.05,3860.18,2.80,10267.46,35.66,5443.93,1.35,4938.71
1/31/19,SPM,3.16,11577.33,2.00,7328.14,58.54,8928.23,1.36,4975.49
1/31/19,DOC,1.04,3817.28,2.77,10150.91,34.10,5200.91,1.35,4933.74
2/1/19,SPM,3.23,11628.19,2.21,7964.92,58.41,8755.42,1.35,4849.87
2/1/19,DOC,1.03,3713.31,2.29,8254.02,33.94,5087.56,1.35,4844.62
2/2/19,SPM,3.30,11195.87,3.12,10590.09,62.87,8883.24,1.31,4446.37
2/2/19,DOC,1.02,3463.89,1.20,4069.33,33.17,4686.58,1.34,4552.43
2/3/19,SPM,3.37,11582.86,2.89,9936.67,66.56,9530.28,1.32,4533.22
2/3/19,DOC,1.01,3473.14,1.39,4766.38,33.30,4768.60,1.34,4616.11
2/4/19,SPM,3.44,11473.50,3.44,11473.50,70.69,9824.26,1.30,4339.74
2/4/19,DOC,1.00,3335.32,1.00,3335.32,33.71,4684.70,1.34,4473.61
2/5/19,SPM,3.36,11449.63,3.03,10314.80,67.07,9528.61,1.31,4482.06
2/5/19,DOC,1.02,3482.87,1.27,4344.31,33.16,4711.07,1.34,4578.66
2/6/19,SPM,3.28,11557.10,2.48,8750.92,78.40,11525.50,1.34,4712.22
2/6/19,DOC,1.04,3679.32,1.85,6534.26,30.39,4467.58,1.35,4745.98
2/7/19,SPM,3.19,11154.69,2.63,9184.98,72.57,10561.43,1.33,4643.11
2/7/19,DOC,1.06,3717.40,1.66,5794.29,31.17,4536.61,1.34,4696.06
2/8/19,SPM,3.11,10767.47,2.78,9604.84,64.31,9272.88,1.32,4580.31
2/8/19,DOC,1.09,3757.25,1.50,5185.71,32.53,4690.40,1.34,4650.46
2/9/19,SPM,3.03,10144.53,3.36,11252.27,59.66,8324.99,1.30,4365.39
2/9/19,DOC,1.11,3707.62,1.05,3500.49,33.60,4688.36,1.34,4492.63
2/10/19,SPM,2.95,9739.80,2.73,9023.47,56.84,7826.32,1.30,4282.05
2/10/19,DOC,1.13,3729.73,1.02,3359.55,32.82,4519.03,1.34,4430.67
2/11/19,SPM,2.87,9213.54,1.37,4420.89,52.37,7017.06,1.28,4115.68
2/11/19,DOC,1.15,3698.28,1.07,3432.56,33.08,4432.40,1.34,4305.65
2/12/19,SPM,2.78,9448.33,3.10,10530.53,51.33,7261.98,1.31,4453.99
2/12/19,DOC,1.17,3977.22,1.22,4126.71,33.05,4675.08,1.34,4558.03
2/13/19,SPM,2.70,9054.92,3.34,11188.19,50.86,7105.55,1.30,4372.94
2/13/19,DOC,1.19,3999.40,1.06,3550.48,32.93,4600.51,1.34,4498.23
2/14/19,SPM,2.62,8172.37,0.87,2720.31,50.94,6624.32,1.26,3941.14
2/14/19,DOC,1.21,3789.70,1.38,4319.97,33.27,4325.75,1.34,4172.50
2/15/19,SPM,2.54,8534.72,3.27,10996.06,51.05,7157.73,1.31,4395.95
2/15/19,DOC,1.24,4158.00,1.10,3706.49,34.70,4865.15,1.34,4515.24
2/16/19,SPM,2.45,8088.39,2.55,8388.23,51.72,7101.62,1.29,4264.69
2/16/19,DOC,1.26,4143.06,1.02,3366.95,37.61,5164.14,1.34,4417.71
2/17/19,SPM,2.37,7987.58,3.25,10958.61,51.38,7208.20,1.31,4400.49
2/17/19,DOC,1.28,4305.26,1.11,3738.02,38.57,5411.23,1.34,4518.60
2/18/19,SPM,2.29,7819.72,3.00,10243.31,49.78,7083.32,1.32,4491.54
2/18/19,DOC,1.30,4439.14,1.29,4419.97,40.64,5781.59,1.34,4585.61
2/19/19,SPM,2.21,7614.61,2.83,9763.64,48.04,6903.16,1.32,4557.51
2/19/19,DOC,1.32,4557.43,1.44,4978.85,41.93,6025.77,1.34,4633.84
2/20/19,SPM,2.13,7319.83,2.86,9837.66,47.32,6789.34,1.32,4547.05
2/20/19,DOC,1.34,4624.09,1.42,4886.36,42.06,6035.27,1.34,4626.21
2/21/19,SPM,2.04,7287.19,2.33,8312.77,47.53,7062.54,1.34,4786.80
2/21/19,DOC,1.36,4864.92,2.08,7422.98,41.78,6207.97,1.35,4799.55
2/22/19,SPM,1.96,7018.27,2.29,8176.71,46.93,6996.08,1.34,4811.04
2/22/19,DOC,1.39,4958.28,2.16,7733.40,41.66,6211.57,1.35,4816.90
2/23/19,SPM,1.88,6577.81,2.60,9092.94,47.14,6874.27,1.33,4657.40
2/23/19,DOC,1.41,4925.23,1.70,5940.99,41.77,6092.39,1.34,4706.40
2/24/19,SPM,1.80,7686.20,1.25,5359.39,55.39,9870.79,1.47,6284.95
2/24/19,DOC,1.43,6109.86,1.26,5395.72,52.09,9281.94,1.36,5818.09
2/25/19,SPM,1.72,8124.18,0.78,3691.79,64.02,12636.81,1.55,7351.10
2/25/19,DOC,1.45,6868.84,1.49,7081.89,68.88,13595.26,1.37,6488.31
2/26/19,SPM,1.63,8110.81,0.76,3753.27,63.00,13038.94,1.59,7912.58
2/26/19,DOC,1.47,7308.95,1.26,6259.05,81.92,16955.71,1.37,6826.64
2/27/19,SPM,1.55,7546.65,0.75,3664.93,53.57,10862.82,1.57,7664.58
