sample_date,Cl,DOC,K,Konduktivitet,Mg,NH4-N,NO3-N,Na,N_Part,TRP,POC,SO4,Si,SiO2,TOC,TOTN,TP,TDP,PP,SPM,UV-Abs. 254nm,UV-Abs. 285nm,UV-Abs. 365nm,UV-Abs. 410nm,pH
2018-02-12,,0.9,,6.89,,13.0,72.0,,6.7,1.0,0.0503,,1.19,,0.89,160.0,2.0,1.0,,0.79,0.032734,0.022252,0.005926,0.002694,7.36
2018-02-13,,0.9095238095238095,,6.864285714285714,,12.523809523809524,71.42857142857143,,7.0285714285714285,1.0,0.05380952380952381,,1.1861904761904762,,0.8952380952380953,159.42857142857142,2.0,1.0,,0.8185714285714286,0.032703333333333334,0.022181904761904764,0.005888571428571429,0.0026722857142857143,7.366666666666667
2018-02-14,,0.9190476190476191,,6.838571428571428,,12.047619047619047,70.85714285714286,,7.357142857142858,1.0,0.05731904761904762,,1.1823809523809523,,0.9004761904761905,158.85714285714286,2.0,1.0,,0.8471428571428572,0.03267266666666667,0.022111809523809523,0.005851142857142857,0.0026505714285714288,7.373333333333334
2018-02-15,,0.9285714285714286,,6.812857142857142,,11.571428571428571,70.28571428571429,,7.685714285714286,1.0,0.060828571428571426,,1.1785714285714286,,0.9057142857142857,158.28571428571428,2.0,1.0,,0.8757142857142857,0.032642,0.022041714285714286,0.005813714285714286,0.002628857142857143,7.38
2018-02-16,,0.9380952380952381,,6.7871428571428565,,11.095238095238095,69.71428571428571,,8.014285714285714,1.0,0.06433809523809524,,1.1747619047619047,,0.910952380952381,157.71428571428572,2.0,1.0,,0.9042857142857142,0.03261133333333333,0.02197161904761905,0.005776285714285714,0.0026071428571428574,7.386666666666667
2018-02-17,,0.9476190476190477,,6.761428571428571,,10.619047619047619,69.14285714285714,,8.342857142857143,1.0,0.06784761904761905,,1.170952380952381,,0.9161904761904762,157.14285714285714,2.0,1.0,,0.9328571428571428,0.03258066666666667,0.02190152380952381,0.005738857142857143,0.0025854285714285714,7.3933333333333335
2018-02-18,,0.9571428571428572,,6.735714285714286,,10.142857142857142,68.57142857142857,,8.67142857142857,1.0,0.07135714285714286,,1.167142857142857,,0.9214285714285715,156.57142857142858,2.0,1.0,,0.9614285714285714,0.03255,0.02183142857142857,0.005701428571428571,0.002563714285714286,7.4
2018-02-19,,0.9666666666666667,,6.71,,9.666666666666666,68.0,,9.0,1.0,0.07486666666666666,,1.1633333333333333,,0.9266666666666666,156.0,2.0,1.0,,0.99,0.03251933333333333,0.021761333333333334,0.005664,0.002542,7.406666666666667
2018-02-20,,0.9761904761904763,,6.684285714285714,,9.19047619047619,67.42857142857143,,9.32857142857143,1.0,0.07837619047619047,,1.1595238095238096,,0.9319047619047619,155.42857142857142,2.0,1.0,,1.0185714285714285,0.032488666666666666,0.021691238095238097,0.005626571428571429,0.0025202857142857145,7.413333333333333
2018-02-21,,0.9857142857142858,,6.658571428571428,,8.714285714285715,66.85714285714286,,9.657142857142857,1.0,0.08188571428571428,,1.1557142857142857,,0.9371428571428572,154.85714285714286,2.0,1.0,,1.0471428571428572,0.032458,0.021621142857142856,0.005589142857142857,0.0024985714285714286,7.42
2018-02-22,,0.9952380952380953,,6.632857142857143,,8.238095238095237,66.28571428571429,,9.985714285714286,1.0,0.0853952380952381,,1.151904761904762,,0.9423809523809524,154.28571428571428,2.0,1.0,,1.0757142857142856,0.032427333333333336,0.02155104761904762,0.005551714285714286,0.002476857142857143,7.426666666666667
2018-02-23,,1.0047619047619047,,6.607142857142857,,7.761904761904762,65.71428571428571,,10.314285714285715,1.0,0.0889047619047619,,1.148095238095238,,0.9476190476190476,153.71428571428572,2.0,1.0,,1.1042857142857143,0.032396666666666664,0.021480952380952382,0.005514285714285714,0.002455142857142857,7.433333333333334
2018-02-24,,1.0142857142857142,,6.581428571428571,,7.285714285714286,65.14285714285714,,10.642857142857142,1.0,0.09241428571428571,,1.1442857142857144,,0.9528571428571428,153.14285714285714,2.0,1.0,,1.1328571428571428,0.032366,0.021410857142857145,0.005476857142857143,0.0024334285714285716,7.44
2018-02-25,,1.023809523809524,,6.555714285714285,,6.809523809523809,64.57142857142857,,10.971428571428572,1.0,0.09592380952380952,,1.1404761904761904,,0.9580952380952381,152.57142857142858,2.0,1.0,,1.1614285714285715,0.032335333333333334,0.021340761904761904,0.005439428571428571,0.0024117142857142857,7.446666666666667
2018-02-26,,1.0333333333333334,,6.529999999999999,,6.333333333333333,64.0,,11.3,1.0,0.09943333333333333,,1.1366666666666667,,0.9633333333333334,152.0,2.0,1.0,,1.19,0.03230466666666667,0.021270666666666667,0.005402,0.00239,7.453333333333333
2018-02-27,,1.042857142857143,,6.504285714285714,,5.857142857142857,63.42857142857143,,11.628571428571428,1.0,0.10294285714285714,,1.132857142857143,,0.9685714285714285,151.42857142857142,2.0,1.0,,1.2185714285714284,0.032274,0.02120057142857143,0.005364571428571429,0.0023682857142857143,7.46
2018-02-28,,1.0523809523809524,,6.478571428571428,,5.3809523809523805,62.85714285714286,,11.957142857142857,1.0,0.10645238095238095,,1.129047619047619,,0.9738095238095238,150.85714285714286,2.0,1.0,,1.247142857142857,0.03224333333333333,0.02113047619047619,0.005327142857142857,0.0023465714285714288,7.466666666666667
2018-03-01,,1.061904761904762,,6.452857142857143,,4.904761904761905,62.285714285714285,,12.285714285714285,1.0,0.10996190476190476,,1.1252380952380954,,0.979047619047619,150.28571428571428,2.0,1.0,,1.2757142857142856,0.03221266666666667,0.021060380952380952,0.005289714285714286,0.002324857142857143,7.473333333333334
2018-03-02,,1.0714285714285716,,6.427142857142857,,4.428571428571429,61.714285714285715,,12.614285714285714,1.0,0.11347142857142857,,1.1214285714285714,,0.9842857142857143,149.71428571428572,2.0,1.0,,1.3042857142857143,0.032182,0.020990285714285715,0.005252285714285714,0.0023031428571428573,7.48
2018-03-03,,1.080952380952381,,6.401428571428571,,3.9523809523809526,61.142857142857146,,12.942857142857143,1.0,0.11698095238095238,,1.1176190476190477,,0.9895238095238095,149.14285714285714,2.0,1.0,,1.3328571428571427,0.03215133333333333,0.020920190476190478,0.005214857142857143,0.0022814285714285714,7.486666666666666
2018-03-04,,1.0904761904761906,,6.3757142857142854,,3.4761904761904763,60.57142857142857,,13.271428571428572,1.0,0.12049047619047619,,1.1138095238095238,,0.9947619047619047,148.57142857142858,2.0,1.0,,1.3614285714285712,0.032120666666666665,0.020850095238095237,0.005177428571428571,0.002259714285714286,7.493333333333333
